,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
453,4,5,8,4,89.4,266.2,803.3,5.6,17.4,54.0,3.1,0.0,0.0,135,78,0.0,0.0,5
454,3,4,8,4,91.6,248.4,753.8,6.3,16.8,56.0,3.1,0.0,0.0,135,78,0.0,0.0,5
457,1,4,8,3,91.7,191.4,635.9,7.8,19.9,50.0,4.0,0.0,4.427836170705175,18,4,0.9445345197873496,12.13339039128685,5
458,8,6,8,6,93.7,231.1,715.1,8.4,18.9,64.0,4.9,0.0,1.463255402256019,228,181,0.5187937934151675,0.8920077305742494,5
462,1,4,9,7,91.0,276.3,825.1,7.1,14.5,76.0,7.6,0.0,1.5496879080283263,165,106,3.902982260775997,5.537994310674078,5
463,6,5,2,2,75.1,4.4,16.2,1.9,4.6,82.0,6.3,0.0,1.8547342683894437,95,43,0.0,3.440039206338125,5
464,6,4,2,2,75.1,4.4,16.2,1.9,5.1,77.0,5.4,0.0,1.144222799920162,96,43,2.394252281519869,1.5625737048684323,5
465,2,2,2,6,79.5,3.6,15.3,1.8,4.6,59.0,0.9,0.0,2.0592388343623163,44,9,3.228430037673012,1.3670080698991132,5
478,7,4,7,7,93.7,101.3,423.4,14.7,18.2,82.0,4.5,0.0,1.1662709371419244,119,59,2.1234584270966104,0.916207890925752,5
484,2,5,8,7,94.9,130.3,587.1,14.1,33.1,25.0,4.0,0.0,3.311637304949512,73,19,0.0,10.966941639533268,5
486,5,4,8,2,95.1,141.3,605.8,17.7,24.1,43.0,6.3,0.0,1.0986122886681098,240,189,3.726656818447966,6.906618050505827,5
491,4,4,8,4,95.8,152.0,624.1,13.8,32.4,21.0,4.5,0.0,0.0,136,78,1.916922612182061,3.6745923010948967,5
493,1,3,8,5,95.9,158.0,633.6,11.3,27.5,29.0,4.5,0.0,3.791436042439028,81,23,0.0,14.374987263905718,5
503,2,4,8,3,94.5,139.4,689.1,20.0,29.2,30.0,4.9,0.0,1.0818051703517284,18,4,0.9445345197873496,0.018843231506367793,5
504,4,3,8,3,94.5,139.4,689.1,20.0,28.9,29.0,4.9,0.0,3.923753928303845,18,4,0.9445345197873496,8.875748284081377,5
506,1,2,8,5,91.0,166.9,752.6,7.1,18.5,73.0,8.5,0.0,0.0,140,80,1.4586150226995167,2.1275577844447118,5
507,2,4,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0,363,349,0.8291140383017662,0.6874300885090626,5
509,5,4,8,5,91.0,166.9,752.6,7.1,21.1,71.0,7.6,1.4,1.1537315878891892,140,80,1.4586150226995167,0.09295390882174324,5
510,6,5,8,5,91.0,166.9,752.6,7.1,18.2,62.0,5.4,0.0,0.3576744442718159,140,80,1.4586150226995167,1.2120701572287207,5
516,6,3,11,2,79.5,3.0,106.7,1.1,11.8,31.0,4.5,0.0,0.0,37,7,0.0,0.0,5
20,6,4,9,2,91.0,129.5,692.6,7.0,18.3,40.0,2.7,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
286,7,6,7,3,91.2,183.1,437.7,12.5,12.6,90.0,7.6,0.2,0.0,42,6,0.0,0.0,6
297,8,6,6,7,90.4,89.5,290.8,6.4,15.4,45.0,2.2,0.0,0.0,47,9,1.5085119938441398,2.275608435571622,6
357,6,3,9,5,92.5,122.0,789.7,10.2,15.9,55.0,3.6,0.0,0.0,196,127,0.0,0.0,6
315,3,4,9,3,91.2,134.7,817.5,7.2,18.5,30.0,2.7,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
193,4,5,9,3,92.9,133.3,699.6,9.2,24.3,25.0,4.0,0.0,2.342766882626877,24,3,2.0765810077243336,0.07085491999763249,6
515,1,4,8,6,94.4,146.0,614.7,11.3,25.6,42.0,4.0,0.0,0.0,18,2,2.005867013674364,4.023502476546912,6
215,4,4,3,6,91.7,35.8,80.8,7.8,17.0,27.0,4.9,0.0,3.389799336709786,150,79,2.128231705849268,1.59155288723502,6
144,2,5,8,3,95.5,99.9,513.3,13.2,23.8,32.0,5.4,0.0,0.5709795465857378,175,110,0.0,0.3260176426192547,6
49,4,4,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,0.0,80,30,0.0,0.0,6
332,4,4,9,6,91.2,124.4,795.3,8.5,17.1,41.0,2.2,0.0,2.503073953743449,65,23,0.6359005104855819,3.48633666720744,6
514,7,4,8,7,81.6,56.7,665.6,1.9,21.2,70.0,6.7,0.0,2.498151876538021,119,63,1.3532545070416904,1.310789986679617,6
272,2,5,8,2,92.1,152.6,658.2,14.3,20.2,47.0,4.0,0.0,1.4085449700547104,58,19,0.0,1.983998932666425,6
242,2,4,8,7,94.2,122.3,589.9,12.9,15.4,66.0,4.0,0.0,2.4096441652874536,64,22,1.677160730112334,0.5365319828059438,6
364,6,5,9,2,91.9,111.7,770.3,6.5,21.1,35.0,2.7,0.0,1.8946168546677629,133,70,1.3686394258811698,0.27665225559295553,6
485,2,4,8,1,95.0,135.5,596.3,21.3,30.6,28.0,3.6,0.0,1.1216775615991057,98,52,2.2874714551839976,1.3590754023198224,6
252,6,5,8,3,93.1,157.3,666.7,13.5,22.1,37.0,3.6,0.0,0.1906203596086497,333,321,0.1075556898084727,0.006899739369012437,6
285,2,5,7,7,93.9,169.7,411.8,12.3,23.4,40.0,6.3,0.0,0.0,44,6,1.1662709371419244,1.3601878988219027,6
409,1,4,7,2,92.3,96.2,450.2,12.1,23.4,31.0,5.4,0.0,0.0,87,39,0.3074846997479606,0.09454684057909349,6
336,7,4,9,1,91.6,108.4,764.0,6.2,19.3,44.0,2.2,0.0,0.0,124,66,0.0,0.0,6
312,2,4,9,7,50.4,46.2,706.6,0.4,12.2,78.0,6.3,0.0,0.0,128,68,0.0,0.0,6
19,6,4,4,6,86.3,27.4,97.1,5.1,9.3,44.0,4.5,0.0,0.0,7,0,0.0,0.0,6
71,4,5,9,5,94.3,85.1,692.3,15.9,17.7,37.0,3.6,0.0,0.0,196,127,0.0,0.0,6
134,3,5,3,2,88.1,25.7,67.6,3.8,14.9,38.0,2.7,0.0,0.0,29,4,0.0,0.0,6
41,4,4,8,6,90.2,96.9,624.2,8.9,18.4,42.0,6.7,0.0,0.0,18,2,2.005867013674364,4.023502476546912,6
413,7,5,8,6,93.7,231.1,715.1,8.4,26.4,33.0,3.6,0.0,0.0,18,2,2.005867013674364,4.023502476546912,6
217,1,3,9,1,88.6,91.8,709.9,7.1,12.4,73.0,6.3,0.0,3.4442568711226023,255,193,0.0,11.862905394275257,6
222,4,3,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,3.6336309798834576,80,30,0.0,13.203274097968816,6
137,3,6,9,1,90.9,126.5,686.5,7.0,15.6,66.0,3.1,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
166,6,5,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,1.1908875647772803,112,60,1.3056264580524355,0.013165013630007452,6
140,2,5,9,1,90.9,126.5,686.5,7.0,21.9,39.0,1.8,0.0,0.3852624007906449,24,3,2.0765810077243336,2.8605586301601136,6
54,4,3,8,4,91.7,114.3,661.3,6.3,17.6,45.0,3.6,0.0,0.0,114,61,0.0,0.0,6
351,4,4,9,5,92.1,99.0,745.3,9.6,15.4,53.0,6.3,0.0,2.1174596088673567,196,127,0.0,4.483635195184699,6
74,5,4,9,5,93.3,141.2,713.9,13.9,27.6,30.0,1.3,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
147,8,3,9,2,84.4,73.4,671.9,3.2,24.2,28.0,3.6,0.0,0.6729444732424258,132,70,4.669646205172456,15.973624734012503,6
216,4,4,9,7,92.4,124.1,680.7,8.5,16.9,60.0,1.3,0.0,3.4170707308184456,128,68,0.0,11.676372379416106,6
400,9,5,6,3,93.3,49.5,297.7,14.0,28.0,34.0,4.5,0.0,2.214846178686039,47,9,1.5085119938441398,0.4989079806762701,6
291,9,4,7,6,91.6,104.2,474.9,9.0,25.3,39.0,0.9,0.0,2.19722457733622,90,40,0.0,4.827795843250331,6
299,6,5,6,6,53.4,71.0,233.8,0.4,10.6,90.0,2.7,0.0,0.0,47,9,1.5085119938441398,2.275608435571622,6
387,5,5,3,4,90.9,18.9,30.6,8.0,11.6,48.0,5.4,0.0,0.0,31,4,0.0,0.0,6
128,3,5,10,3,91.4,37.9,673.8,5.2,15.9,46.0,3.6,0.0,0.0,1,0,1.5342320054022065,2.353867846400476,6
496,4,5,8,1,96.2,175.5,661.8,16.8,32.6,26.0,3.1,0.0,1.3270750014599193,99,52,1.208960345836975,0.013951071872926706,6
489,4,4,8,3,95.1,141.3,605.8,17.7,20.6,58.0,1.3,0.0,0.0,177,111,0.5596157879354227,0.31316983010658395,6
88,1,2,9,7,93.5,149.3,728.6,8.1,25.3,36.0,3.6,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
442,6,5,4,1,87.9,24.9,41.6,3.7,10.9,64.0,3.1,0.0,1.4701758451005926,7,0,0.0,2.161417015517242,6
266,6,5,8,2,94.3,131.7,607.1,22.7,19.4,55.0,4.0,0.0,0.1570037488096647,58,19,0.0,0.024650177140288287,6
477,4,3,7,7,93.7,101.3,423.4,14.7,26.1,45.0,4.0,0.0,2.1234584270966104,44,6,1.1662709371419244,0.916207890925752,6
433,2,4,8,7,93.6,235.1,723.1,10.1,20.9,66.0,4.9,0.0,2.7936160894318567,119,63,1.3532545070416904,2.0746414880255037,6
311,6,3,9,7,92.4,105.8,758.1,9.9,24.8,28.0,1.8,0.0,2.727199019940971,129,68,1.1019400787607845,2.6414666258861406,6
505,1,2,8,4,91.0,163.2,744.4,10.1,26.7,35.0,1.8,0.0,1.916922612182061,117,62,0.0,3.6745923010948967,6
513,2,4,8,7,81.6,56.7,665.6,1.9,21.9,71.0,5.8,0.0,4.012592060349841,119,63,1.3532545070416904,7.072076222434983,6
468,6,5,3,4,91.3,20.6,43.5,8.5,13.3,27.0,3.6,0.0,2.0294631718735947,31,4,0.0,4.118720765991232,6
490,4,4,8,3,95.1,141.3,605.8,17.7,28.7,33.0,4.0,0.0,0.0,332,320,2.5027795493277867,6.263905472533399,6
38,7,3,10,6,90.6,43.7,686.9,6.7,17.8,27.0,4.0,0.0,0.0,1,0,1.5342320054022065,2.353867846400476,6
500,8,6,8,2,96.1,181.1,671.2,14.3,21.6,65.0,4.9,0.8,0.0,172,108,1.8293763327993613,3.3466177670064394,6
47,6,6,7,1,94.2,62.3,442.9,11.0,23.0,36.0,3.1,0.0,0.0,43,6,0.9669838461896731,0.9350577587917734,6
169,8,6,8,4,95.2,131.7,578.8,10.4,20.7,45.0,2.2,0.0,1.2669476034873244,242,181,0.6418538861723948,0.39074215542659707,6
185,2,5,9,2,91.0,129.5,692.6,7.0,17.6,46.0,3.1,0.0,2.0844290831908747,24,3,2.0765810077243336,6.15922885285242e-05,6
270,2,2,8,2,92.1,152.6,658.2,14.3,21.8,56.0,3.1,0.0,0.418710334858185,58,19,0.0,0.1753183445170534,6
476,4,3,7,4,93.5,85.3,395.0,9.9,27.2,28.0,1.3,0.0,1.0152306797290584,91,41,1.2919836816486494,0.07659222407150512,6
404,2,4,9,3,87.9,84.8,725.1,3.7,21.8,34.0,2.2,0.0,1.951608170169951,131,69,0.0,3.8087744498741047,6
337,6,3,9,1,91.6,108.4,764.0,6.2,23.0,34.0,2.2,0.0,4.04375277610604,124,66,0.0,16.351936514265308,6
84,1,2,8,4,91.7,114.3,661.3,6.3,20.2,45.0,3.6,0.0,0.0,114,61,0.0,0.0,6
358,6,3,9,5,92.5,122.0,789.7,10.2,19.7,39.0,2.7,0.0,0.0,126,67,0.721554707107977,0.5206411953496785,6
177,2,5,8,7,90.2,99.6,631.2,6.3,19.2,44.0,2.7,0.0,1.7387102481382395,64,22,1.677160730112334,0.003788343169221276,6
366,4,5,9,2,91.1,132.3,812.1,12.5,15.9,38.0,5.4,0.0,1.01160091167848,24,3,2.0765810077243336,1.1341826049738355,6
475,2,5,6,4,93.7,121.7,350.2,18.0,22.7,40.0,9.4,0.0,1.4327007339340465,48,9,0.0,2.0526313930151554,6
24,7,4,8,6,93.5,139.4,594.2,20.3,23.7,32.0,5.8,0.0,0.0,18,2,2.005867013674364,4.023502476546912,6
508,1,2,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0,162,100,0.0,0.0,6
0,7,5,3,5,86.2,26.2,94.3,5.1,8.2,51.0,6.7,0.0,0.0,28,4,0.0,0.0,6
295,7,5,6,7,93.1,180.4,430.8,11.0,22.2,48.0,1.3,0.0,0.0,47,9,1.5085119938441398,2.275608435571622,6
60,2,2,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,0.0,27,4,0.0,0.0,6
262,2,4,8,5,91.6,112.4,573.0,8.9,21.4,42.0,3.1,0.0,1.6582280766035324,162,100,0.0,2.7497203540362505,6
56,4,3,9,2,90.3,80.7,730.2,6.3,17.8,63.0,4.9,0.0,0.0,133,70,1.3686394258811698,1.873173878076338,6
278,4,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,3.136797713832594,343,331,2.5918090225759003,0.2970126735976838,6
310,7,4,9,7,92.4,105.8,758.1,9.9,25.3,27.0,2.7,0.0,0.0,129,68,1.1019400787607845,1.2142719371793238,6
487,5,4,8,2,95.1,141.3,605.8,17.7,26.4,34.0,3.6,0.0,2.856470206220483,58,19,0.0,8.159422039025289,6
117,3,4,3,6,91.7,35.8,80.8,7.8,15.2,27.0,4.9,0.0,0.0,150,79,2.128231705849268,4.529370193782085,6
380,5,4,7,3,93.7,101.3,458.8,11.9,19.3,39.0,7.2,0.0,2.166765369851511,42,6,0.0,4.694872167987755,6
455,3,4,7,1,94.6,160.0,567.2,16.7,17.9,48.0,2.7,0.0,0.0,43,6,0.9669838461896731,0.9350577587917734,6
467,3,4,3,3,90.2,18.5,41.1,7.3,11.2,41.0,5.4,0.0,1.8794650496471603,26,4,0.0,3.532388872845203,6
300,6,5,6,1,90.4,93.3,298.1,7.5,20.7,25.0,4.9,0.0,0.0,47,9,1.5085119938441398,2.275608435571622,6
45,5,6,9,3,94.3,85.1,692.3,15.9,25.9,24.0,4.0,0.0,0.0,131,69,0.0,0.0,6
318,6,5,9,4,92.8,119.0,783.5,7.5,21.6,27.0,2.2,0.0,0.0,131,69,0.0,0.0,6
394,6,5,2,1,84.1,4.6,46.7,2.2,5.3,68.0,1.8,0.0,0.0,32,5,0.0,0.0,6
322,6,5,9,4,92.8,119.0,783.5,7.5,16.8,28.0,4.0,0.0,0.6981347220709844,131,69,0.0,0.4873920901611306,6
384,8,4,8,6,91.6,273.8,819.1,7.7,21.3,44.0,4.5,0.0,2.578700529074361,18,2,2.005867013674364,0.32813823636551864,6
103,2,4,9,6,92.5,121.1,674.4,8.6,24.1,29.0,4.5,0.0,0.0,65,23,0.6359005104855819,0.4043694592358237,6
120,3,4,8,1,91.5,145.4,608.2,10.7,10.3,74.0,2.2,0.0,0.0,99,52,1.208960345836975,1.4615851178062584,6
46,5,6,9,1,90.9,126.5,686.5,7.0,14.7,70.0,3.6,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
36,6,3,10,2,90.6,35.4,669.1,6.7,21.7,24.0,4.5,0.0,0.0,1,0,1.5342320054022065,2.353867846400476,6
271,8,6,8,2,92.1,152.6,658.2,14.3,20.1,58.0,4.5,0.0,2.329227023940467,58,19,0.0,5.425298529054564,6
257,4,3,8,6,94.2,117.2,581.1,11.0,21.4,44.0,2.7,0.0,0.5187937934151675,18,2,2.005867013674364,2.2113867624120576,6
159,7,4,9,5,92.4,117.9,668.0,12.2,19.0,34.0,5.8,0.0,0.9895411936137476,196,127,0.0,0.9791917738585203,6
225,4,4,9,7,93.5,149.3,728.6,8.1,22.9,39.0,4.9,0.0,3.902982260775997,24,3,2.0765810077243336,3.335741537148686,6
353,7,4,9,5,92.1,99.0,745.3,9.6,19.8,47.0,2.7,0.0,1.000631880307906,126,67,0.721554707107977,0.07788406860126315,6
48,4,4,3,1,87.2,23.9,64.7,4.1,11.8,35.0,1.8,0.0,0.0,80,30,0.0,0.0,6
168,6,5,3,5,91.2,48.3,97.8,12.5,14.6,26.0,9.4,0.0,1.2612978709452054,28,4,0.0,1.590872319250908,6
99,3,4,8,7,91.4,142.4,601.4,10.6,19.8,39.0,5.4,0.0,0.0,246,184,0.0,0.0,6
294,8,6,7,2,92.3,88.8,440.9,8.5,17.1,67.0,3.6,0.0,2.0241930674493576,87,39,0.3074846997479606,2.9470876197359948,6
235,8,6,8,7,91.4,142.4,601.4,10.6,19.6,41.0,5.8,0.0,5.285637313390662,246,184,0.0,27.93796180870766,6
5,8,6,8,7,92.3,85.3,488.0,14.7,22.2,29.0,5.4,0.0,0.0,246,184,0.0,0.0,6
298,8,6,6,3,91.2,147.8,377.2,12.7,19.6,43.0,4.9,0.0,0.0,47,9,1.5085119938441398,2.275608435571622,6
368,6,5,9,6,91.2,94.3,744.4,8.4,16.8,47.0,4.9,0.0,2.613006652415316,65,23,0.6359005104855819,3.9089486964562776,6
63,2,2,8,7,90.2,99.6,631.2,6.3,20.8,33.0,2.7,0.0,0.0,64,22,1.677160730112334,2.812868114630937,6
343,8,6,9,1,91.5,130.1,807.1,7.5,15.9,51.0,4.5,0.0,1.1568811967920856,24,3,2.0765810077243336,0.8458477422288129,6
89,6,5,3,6,91.7,35.8,80.8,7.8,17.4,25.0,4.9,0.0,0.0,150,79,2.128231705849268,4.529370193782085,6
79,1,2,8,2,91.0,121.2,561.6,7.0,21.6,19.0,6.7,0.0,0.0,174,109,1.0986122886681098,1.206948960812582,6
154,1,5,9,6,93.4,145.4,721.4,8.1,29.6,27.0,2.7,0.0,0.9001613499442714,24,3,2.0765810077243336,1.3839632112113585,6
438,2,5,8,6,93.7,231.1,715.1,8.4,23.6,53.0,4.0,0.0,2.005525858729668,18,2,2.005867013674364,1.163866962907569e-07,6
129,2,5,10,7,92.6,46.5,691.8,8.8,15.4,35.0,0.9,0.0,0.0,1,0,1.5342320054022065,2.353867846400476,6
106,4,5,3,4,91.4,30.7,74.3,7.5,18.2,29.0,3.1,0.0,0.0,31,4,0.0,0.0,6
82,1,2,8,2,94.8,108.3,647.1,17.0,18.6,51.0,4.5,0.0,0.0,58,19,0.0,0.0,6
207,7,5,9,2,91.0,129.5,692.6,7.0,20.7,37.0,2.2,0.0,2.9014215940827497,24,3,2.0765810077243336,0.6803619929040956,6
197,4,5,9,4,92.9,137.0,706.4,9.2,21.5,15.0,0.9,0.0,2.4898941912990398,24,3,2.0765810077243336,0.17082778771665874,6
469,6,3,4,7,91.0,14.6,25.6,12.3,13.7,33.0,9.4,0.0,4.129228964075603,7,0,0.0,17.050531837760875,6
390,7,4,2,1,84.7,9.5,58.3,4.1,7.5,71.0,6.3,0.0,2.394252281519869,32,5,0.0,5.732443987563098,6
53,4,3,8,3,92.1,111.2,654.1,9.6,20.4,42.0,4.9,0.0,0.0,112,60,1.3056264580524355,1.7046604479665481,6
227,8,6,8,6,92.2,81.8,480.8,11.9,20.1,34.0,4.5,0.0,4.08260930600368,18,2,2.005867013674364,4.3128585487492215,6
328,6,5,9,6,92.2,102.3,751.5,8.4,19.7,35.0,1.8,0.0,0.0,65,23,0.6359005104855819,0.4043694592358237,6
181,8,6,10,1,84.9,32.8,664.2,3.0,19.1,32.0,4.0,0.0,1.8625285401162623,1,0,1.5342320054022065,0.10777861470525728,6
15,6,5,9,5,93.3,141.2,713.9,13.9,22.9,44.0,5.4,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
482,3,4,8,7,94.9,130.3,587.1,14.1,23.4,40.0,5.8,0.0,0.8285518175661483,246,184,0.0,0.6864981143921678,6
170,5,4,9,3,92.9,133.3,699.6,9.2,21.9,35.0,1.8,0.0,1.2725655957915476,24,3,2.0765810077243336,0.6464407826254476,6
224,7,4,9,3,90.1,82.9,735.7,6.2,15.4,57.0,4.5,0.0,3.6560979645895566,131,69,0.0,13.367052326675898,6
391,8,6,9,5,91.1,91.3,738.1,7.2,20.7,46.0,2.7,0.0,3.43977686362963,126,67,0.721554707107977,7.388731692205227,6
389,7,4,8,5,94.8,227.0,706.7,12.0,23.3,34.0,3.1,0.0,0.0,273,231,3.392492941032009,11.50900835495201,6
284,5,4,2,5,85.2,4.9,15.8,6.3,7.5,46.0,8.0,0.0,3.228430037673012,37,5,1.7263316639055997,2.2562995244747053,6
418,2,4,8,7,92.0,203.2,664.5,8.1,24.9,42.0,5.4,0.0,1.235471471385307,119,63,1.3532545070416904,0.013872843488432877,6
420,8,8,8,3,91.7,191.4,635.9,7.8,26.2,36.0,4.5,0.0,5.229824370102736,113,60,4.427836170705175,0.6431850719729411,6
109,4,5,9,1,88.6,91.8,709.9,7.1,17.4,56.0,5.4,0.0,0.0,255,193,0.0,0.0,6
287,7,4,7,6,91.6,104.2,474.9,9.0,22.1,49.0,2.7,0.0,0.0,90,40,0.0,0.0,6
479,7,4,7,1,89.2,103.9,431.6,6.4,22.6,57.0,4.9,0.0,5.633109621361155,43,6,0.9669838461896731,21.772729749719662,6
421,2,4,8,3,95.2,217.7,690.0,18.0,30.8,19.0,4.5,0.0,0.0,332,320,2.5027795493277867,6.263905472533399,6
269,4,4,8,2,92.1,152.6,658.2,14.3,19.1,53.0,2.7,0.0,1.6863989535702288,58,19,0.0,2.843941430602763,6
87,1,2,9,4,92.9,137.0,706.4,9.2,22.4,34.0,2.2,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
199,2,4,9,1,63.5,70.8,665.3,0.8,22.6,38.0,3.6,0.0,2.511223958105374,256,193,0.904218150639886,2.5824676652278047,6
112,3,4,9,7,89.7,90.0,704.4,4.8,22.8,39.0,3.6,0.0,0.0,128,68,0.0,0.0,6
452,7,4,8,1,91.5,238.2,730.6,7.5,17.7,65.0,4.0,0.0,0.0,160,97,0.8020015854720274,0.6432065430996456,6
263,6,3,8,5,91.1,141.1,629.1,7.1,19.3,39.0,3.6,0.0,0.9400072584914712,227,161,0.3576744442718159,0.33911150651698363,6
203,8,6,10,3,91.4,37.9,673.8,5.2,20.2,37.0,2.7,0.0,2.6878474937846906,1,0,1.5342320054022065,1.3308286950359571,6
151,9,9,7,7,90.1,68.6,355.2,7.2,24.8,29.0,2.2,0.0,0.8586616190375187,44,6,1.1662709371419244,0.09462349258465748,6
308,2,4,9,7,92.4,105.8,758.1,9.9,16.0,45.0,1.8,0.0,0.0,128,68,0.0,0.0,6
167,6,5,8,3,96.0,127.1,570.5,16.5,23.4,33.0,4.5,0.0,1.2556160374777745,175,110,0.0,1.576571633571388,6
365,6,5,9,2,91.9,111.7,770.3,6.5,19.6,45.0,3.1,0.0,3.0459499897146083,133,70,1.3686394258811698,2.8133707275472473,6
306,7,4,9,7,89.6,84.1,714.3,5.7,17.1,53.0,5.4,0.0,0.3435897043900769,129,68,1.1019400787607845,0.5750952903081924,6
466,6,5,3,1,87.2,15.1,36.9,7.1,10.2,45.0,5.8,0.0,1.430311246536665,81,30,1.674685771475965,0.05971890843930862,6
488,4,4,8,2,95.1,141.3,605.8,17.7,19.4,71.0,7.6,0.0,3.864931397894296,239,171,0.5822156198526637,10.77622287940348,6
176,6,5,4,4,81.5,9.1,55.2,2.7,5.8,54.0,5.8,0.0,1.724550719534605,7,0,0.0,2.974075184247324,6
383,9,6,8,4,91.6,248.4,753.8,6.3,20.5,58.0,2.7,0.0,3.7812307151781215,115,61,0.3080863005077773,12.062732125155808,6
83,1,2,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,0.0,112,60,1.3056264580524355,1.7046604479665481,6
194,2,2,8,2,94.8,108.3,647.1,17.0,24.6,22.0,4.5,0.0,2.3988039507345884,58,19,0.0,5.7542603940598696,6
173,4,4,9,1,90.9,126.5,686.5,7.0,17.7,39.0,2.2,0.0,1.4036429994545037,24,3,2.0765810077243336,0.4528455629741657,6
495,6,6,8,1,96.2,175.5,661.8,16.8,23.9,42.0,2.2,0.0,0.0,159,97,0.0,0.0,6
502,4,4,8,2,96.1,181.1,671.2,14.3,20.7,69.0,4.9,0.4,0.0,239,171,0.5822156198526637,0.3389750280004214,6
254,6,3,8,4,91.6,138.1,621.7,6.3,18.9,41.0,3.1,0.0,2.428336298299606,115,61,0.3080863005077773,4.4954600531362505,6
65,2,2,8,4,91.7,114.3,661.3,6.3,18.6,44.0,4.5,0.0,0.0,114,61,0.0,0.0,6
158,2,4,8,3,92.1,111.2,654.1,9.6,20.5,35.0,4.0,0.0,0.9707789171582248,112,60,1.3056264580524355,0.11212287564290008,6
124,3,4,9,5,94.3,85.1,692.3,15.9,19.8,50.0,5.4,0.0,0.0,126,67,0.721554707107977,0.5206411953496785,6
243,7,4,8,7,91.8,175.1,700.7,13.8,21.9,73.0,7.6,1.0,0.0,119,63,1.3532545070416904,1.8312977608286485,6
382,8,6,8,3,95.2,217.7,690.0,18.0,28.2,29.0,1.8,0.0,1.925707441737794,333,321,0.1075556898084727,3.3056757930436604,6
473,9,4,6,6,90.5,61.1,252.6,9.4,24.5,50.0,3.1,0.0,4.267176792994939,47,9,1.5085119938441398,7.61023147407372,6
329,4,3,9,6,92.2,102.3,751.5,8.4,23.5,27.0,4.0,0.0,1.4655675420143983,65,23,0.6359005104855819,0.688347383205838,6
395,4,5,2,7,85.0,9.0,56.9,3.5,10.1,62.0,1.8,0.0,3.966132331075178,342,330,1.3213111978898775,6.995078826543577,6
406,6,5,9,6,87.1,291.3,860.6,4.0,17.0,67.0,4.9,0.0,1.599387576580599,24,3,2.0765810077243336,0.22771357072673026,6
131,4,6,3,1,87.2,23.9,64.7,4.1,14.0,39.0,3.1,0.0,0.0,80,30,0.0,0.0,6
261,3,4,8,5,91.6,112.4,573.0,8.9,11.2,84.0,7.6,0.0,1.4586150226995167,162,100,0.0,2.1275577844447118,6
156,2,4,9,6,93.4,145.4,721.4,8.1,28.6,27.0,2.2,0.0,0.959350221334602,24,3,2.0765810077243336,1.2482046300570184,6
324,6,5,9,4,88.1,53.3,726.9,5.4,13.7,56.0,1.8,0.0,1.6900958154515549,131,69,0.0,2.8564238654068563,6
125,3,4,10,7,92.6,46.5,691.8,8.8,20.6,24.0,5.4,0.0,0.0,1,0,1.5342320054022065,2.353867846400476,6
50,4,4,9,4,92.9,137.0,706.4,9.2,20.8,17.0,1.3,0.0,0.0,24,3,2.0765810077243336,4.312188681641409,6
273,4,6,12,7,84.4,27.2,353.5,6.8,4.8,57.0,8.5,0.0,2.300583090323373,343,331,2.5918090225759003,0.08481254361635372,6
399,9,5,6,3,93.3,49.5,297.7,14.0,28.0,34.0,4.5,0.0,0.0,47,9,1.5085119938441398,2.275608435571622,6
361,4,3,9,5,92.5,122.0,789.7,10.2,17.3,45.0,4.0,0.0,1.597365331199831,196,127,0.0,2.551576001319146,6
214,4,4,3,6,91.7,35.8,80.8,7.8,17.0,27.0,4.9,0.0,3.389799336709786,150,79,2.128231705849268,1.59155288723502,6
445,5,5,8,7,94.0,47.9,100.7,10.7,17.3,80.0,4.5,0.0,0.0,119,63,1.3532545070416904,1.8312977608286485,6
165,6,5,3,4,84.9,18.2,55.0,3.0,5.3,70.0,4.5,0.0,1.144222799920162,31,4,0.0,1.309245815857135,6
39,4,4,3,2,88.1,25.7,67.6,3.8,14.1,43.0,2.7,0.0,0.0,29,4,0.0,0.0,6
494,6,6,8,6,96.0,164.0,643.0,14.0,30.8,30.0,4.9,0.0,2.2607208888953467,18,2,2.005867013674364,0.06495049771515216,6
423,1,3,9,6,91.2,94.3,744.4,8.4,22.3,48.0,4.0,0.0,0.5423242908253617,65,23,0.6359005104855819,0.008756508885897787,6
