,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue,testID
59,0.8867497168742922,0.006012024048096192,0.12412412412412413,0.0,0.0,0.023622047244094488,20,0.11598236039189362,0.08017956734475311,Train6
60,0.8867497168742922,0.006012024048096192,0.12412412412412413,0.0,0.0,0.023622047244094488,16,0.11598236039189362,0.08017956734475311,Train6
61,0.8867497168742922,0.006012024048096192,0.12412412412412413,0.0,0.0,0.023622047244094488,22,0.11598236039189362,0.08017956734475311,Train6
73,0.3204983012457531,0.022044088176352707,0.04592092092092092,0.0,0.09803921568627451,0.18110236220472442,36,0.11591577871671034,0.0061708608741809666,Train6
75,0.3204983012457531,0.022044088176352707,0.1866866866866867,0.0234375,0.09803921568627451,0.18110236220472442,50,0.11591179941587935,0.0039020654628510744,Train6
77,0.3204983012457531,0.01002004008016032,0.1866866866866867,0.0234375,0.0,0.18110236220472442,53,0.11591193653458841,0.004554134462181549,Train6
78,0.3204983012457531,0.004008016032064128,0.011011011011011011,0.0234375,0.09803921568627451,0.18110236220472442,36,0.11591536666205365,0.007413338060930079,Train6
79,0.18459796149490373,0.022044088176352707,0.1866866866866867,0.0234375,0.0,0.23622047244094488,84,0.11589498237912212,0.004081639466624266,Train6
82,0.3204983012457531,0.02930861723446894,0.24924924924924924,0.03125,0.0196078431372549,0.8740157480314961,38,0.11590342747774486,0.09914370931813175,Train6
83,0.35447338618346547,0.02930861723446894,0.03028028028028028,0.0,0.0,0.007874015748031496,16,0.11592061983532631,0.010047258975385045,Train6
87,0.1392978482446206,0.06062124248496994,0.06156156156156156,0.03125,0.0,0.14960629921259844,35,0.11588969810669199,0.0034612790847791865,Train6
88,0.1392978482446206,0.06062124248496994,0.4994994994994995,0.125,0.0,0.14960629921259844,134,0.11587565359966567,0.021980176925200736,Train6
90,0.1392978482446206,0.06062124248496994,0.4994994994994995,0.125,0.0,0.41732283464566927,141,0.11587331888144464,0.03653175123107905,Train6
95,0.010192525481313703,0.49899799599198397,0.4994994994994995,0.25,0.29411764705882354,0.18110236220472442,465,0.11582900899471506,0.0720517476516634,Train6
97,0.010192525481313703,0.24849699398797595,0.4994994994994995,0.0,0.13725490196078433,0.18110236220472442,277,0.11586122361110184,0.03477728173939714,Train6
102,1.2265005662514157,0.014028056112224449,0.02245995995995996,0.0,0.0,0.0,7,0.11602328980097475,0.1793394101872291,Train6
103,1.2265005662514157,0.022044088176352707,0.03028028028028028,0.0,0.0,0.0,13,0.11602275602590899,0.17887572730325077,Train6
105,0.4337485843714609,0.06062124248496994,0.06156156156156156,0.0,0.0,0.0,32,0.11592783709710257,0.013837544089957252,Train6
108,1.0,0.014028056112224449,0.01463963963963964,0.0,0.0,0.007874015748031496,11,0.11599692588268484,0.11127974908717704,Train6
109,1.0,0.02930861723446894,0.06156156156156156,0.015625,0.0,0.007874015748031496,18,0.11599418104581342,0.10886456421077502,Train6
111,1.0,0.06062124248496994,0.06156156156156156,0.0,0.0392156862745098,0.03937007874015748,37,0.1159937219115742,0.10742546884421543,Train6
113,0.23556058890147225,0.06062124248496994,0.06156156156156156,0.03125,0.0392156862745098,0.03937007874015748,34,0.11590208055383626,0.003100812307417234,Train6
116,0.18459796149490373,0.06062124248496994,0.24924924924924924,0.0625,0.0,0.03937007874015748,66,0.11589063643910176,0.0034648872571894818,Train6
118,0.009060022650056626,0.06062124248496994,0.1866866866866867,0.03125,0.0,0.023622047244094488,49,0.11587373569310444,0.009601682070904102,Train6
120,0.0,0.12324649298597194,0.24924924924924924,0.03125,0.09803921568627451,0.08661417322834646,100,0.11586842531148955,0.010267115983555812,Train6
122,1.6795016987542468,0.022044088176352707,0.01463963963963964,0.0,-0.0196078431372549,-0.007874015748031496,12,0.11607578390727778,0.3678517245633483,Train6
124,0.8867497168742922,0.022044088176352707,0.03028028028028028,0.0,-0.0196078431372549,-0.007874015748031496,20,0.1159831084177726,0.08392919491296762,Train6
126,0.03737259343148358,0.06062124248496994,0.12412412412412413,0.03125,0.0392156862745098,0.03937007874015748,45,0.11587803180615597,0.006755579660033212,Train6
134,0.03737259343148358,0.06062124248496994,0.24924924924924924,0.046875,0.0392156862745098,0.11811023622047244,45,0.11587422399275411,0.006844317946340488,Train6
135,0.03737259343148358,0.06062124248496994,0.24924924924924924,0.09375,0.09803921568627451,0.11811023622047244,54,0.11587077217767085,0.006802393536325478,Train6
136,0.03737259343148358,0.06062124248496994,0.24924924924924924,0.09375,0.09803921568627451,0.11811023622047244,65,0.11587077217767085,0.006802393536325478,Train6
138,0.11098527746319366,0.06062124248496994,0.12412412412412413,0.0625,0.0,0.015748031496062992,50,0.11588413079538325,0.004345275657596625,Train6
141,0.08493771234428087,0.06062124248496994,0.12412412412412413,0.125,0.0,0.03937007874015748,60,0.11587589438946595,0.004868552339607529,Train6
143,0.06568516421291053,0.12324649298597194,0.24924924924924924,0.0625,0.0,0.03937007874015748,66,0.11587351305488823,0.007367773637056484,Train6
146,0.04869762174405436,0.12324649298597194,0.24924924924924924,0.25,0.0784313725490196,0.05511811023622047,93,0.11585680664003482,0.011973855132109334,Train6
147,0.03737259343148358,0.12324649298597194,0.24924924924924924,0.25,0.0784313725490196,0.07086614173228346,111,0.11585534860361452,0.012305938835271308,Train6
154,0.035107587768969425,0.12324649298597194,0.3743743743743744,0.125,0.13725490196078433,0.18110236220472442,214,0.11586252855584243,0.01569172186897022,Train6
157,0.10758776896942242,0.02930861723446894,0.01463963963963964,0.0,0.0,0.023622047244094488,8,0.11589192550534329,0.008519147465426723,Train6
158,0.07587768969422423,0.02930861723446894,0.03028028028028028,0.0,0.0,0.03937007874015748,12,0.11588785609564056,0.008629393289529682,Train6
159,0.044167610419026046,0.02930861723446894,0.06156156156156156,0.0,0.0,0.03937007874015748,17,0.11588368989012239,0.009104779613584456,Train6
165,0.02378255945639864,0.12324649298597194,0.12412412412412413,0.125,0.29411764705882354,0.2440944881889764,51,0.11586518522268725,0.018298595439642816,Train6
168,0.02378255945639864,0.24849699398797595,0.3743743743743744,0.625,0.058823529411764705,0.05511811023622047,140,0.11581546147999681,0.06956399811040494,Train6
170,0.2072480181200453,0.02930861723446894,0.03028028028028028,0.0,0.0,0.007874015748031496,25,0.11590345086121447,0.006612828564280142,Train6
171,0.2072480181200453,0.02930861723446894,0.06156156156156156,0.0,0.0,0.023622047244094488,30,0.11590284530644396,0.004944710226825302,Train6
172,0.2072480181200453,0.06062124248496994,0.12412412412412413,0.25,0.0,0.031496062992125984,41,0.11588024103471639,0.006908230684050123,Train6
176,0.16194790486976218,0.014028056112224449,0.06156156156156156,0.0078125,0.0,0.031496062992125984,30,0.11589766420665042,0.005132203964342914,Train6
177,0.16194790486976218,0.014028056112224449,0.03028028028028028,0.0078125,0.0392156862745098,0.05511811023622047,32,0.11589812164076807,0.005081015001697101,Train6
179,0.16194790486976218,0.02930861723446894,0.12412412412412413,0.0625,0.0,0.10236220472440945,60,0.11589094661960608,0.0015475650178575677,Train6
180,0.16194790486976218,0.06062124248496994,0.12412412412412413,0.125,0.0,0.09448818897637795,109,0.1158843945204755,0.0016426539627286529,Train6
182,0.25254813137032844,0.014028056112224449,0.03028028028028028,0.03125,0.0,0.031496062992125984,11,0.11590682570135503,0.005664867297682904,Train6
183,0.09966024915062288,0.06062124248496994,0.06156156156156156,0.03125,0.0392156862745098,0.05511811023622047,22,0.11588609483184968,0.004675044626520067,Train6
185,0.09966024915062288,0.06062124248496994,0.12412412412412413,0.0625,0.058823529411764705,0.10236220472440945,58,0.11588234757663217,0.0023207837846551827,Train6
186,0.039637599093997736,0.12324649298597194,0.24924924924924924,0.125,0.058823529411764705,0.08661417322834646,130,0.11586536343192273,0.007460995371308434,Train6
187,0.06002265005662514,0.12324649298597194,0.1866866866866867,0.03125,0.09803921568627451,0.05511811023622047,75,0.11587663622223891,0.005817992302278173,Train6
189,0.04756511891279728,0.24849699398797595,0.24924924924924924,0.25,0.21568627450980393,0.18110236220472442,188,0.11584974712558688,0.02073862888381885,Train6
190,0.010192525481313703,0.24849699398797595,0.3743743743743744,0.125,0.13725490196078433,0.11811023622047244,173,0.11585366032247517,0.021575753178150987,Train6
191,0.010192525481313703,0.24849699398797595,0.4994994994994995,0.25,0.21568627450980393,0.11811023622047244,248,0.1158421920810494,0.040849299287917494,Train6
192,0.010192525481313703,0.24849699398797595,0.4994994994994995,0.5,0.45098039215686275,0.2440944881889764,405,0.11582229331520938,0.08918068526670447,Train6
194,0.03737259343148358,0.06062124248496994,0.4994994994994995,0.09375,0.09803921568627451,0.1968503937007874,114,0.11586633950373992,0.02623097161887462,Train6
196,0.03737259343148358,0.06062124248496994,0.4994994994994995,0.4375,1.0,0.8110236220472441,307,0.11583801140934713,0.272220060008197,Train6
198,0.014722536806342015,0.24849699398797595,1.0,0.375,0.21568627450980393,1.3779527559055118,915,0.11581425588552606,0.4133653474829378,Train6
201,0.18459796149490373,0.014028056112224449,0.06156156156156156,0.0,0.0,0.015748031496062992,14,0.11590106703015207,0.00555647142038038,Train6
202,0.18459796149490373,0.0061998997995991985,0.06156156156156156,0.0,0.0,0.015748031496062992,18,0.11590147402329572,0.005706813953793727,Train6
208,0.5243488108720272,0.02930861723446894,0.06156156156156156,0.0,-0.0196078431372549,-0.007874015748031496,45,0.11594000153555438,0.022971503475949385,Train6
1,0.0037209302325581397,1.0,0.4994994994994995,0.24427480916030533,0.15384615384615385,0.18181818181818182,269,0.1408068687895434,0.12738267325610728,Test7
2,0.0037209302325581397,1.0,0.4994994994994995,0.24427480916030533,0.15384615384615385,0.18181818181818182,220,0.1408068687895434,0.12738267325610728,Test7
5,0.0009302325581395349,1.0,0.4994994994994995,0.48854961832061067,0.15384615384615385,0.18181818181818182,318,0.1408327323392194,0.14484790885555174,Test7
6,-0.0018604651162790699,2.0080645161290325,0.4994994994994995,0.48854961832061067,0.3076923076923077,0.18181818181818182,367,0.14111748457170697,0.5814476896180902,Test7
7,-0.0018604651162790699,2.0080645161290325,0.4994994994994995,0.48854961832061067,0.3076923076923077,0.18181818181818182,489,0.14111748457170697,0.5814476896180902,Test7
9,-0.0018604651162790699,4.024193548387097,1.0,0.9770992366412213,0.6153846153846154,0.36363636363636365,1144,0.1418485908697922,2.6984582508972115,Test7
10,0.3488372093023256,0.11794354838709678,0.04592092092092092,0.0,0.019230769230769232,0.011363636363636364,38,0.1404588550948481,0.01609985064224282,Test7
11,0.3488372093023256,0.056451612903225805,0.053741241241241244,0.030534351145038167,0.019230769230769232,0.03409090909090909,40,0.1404477394936803,0.016785761883891723,Test7
13,0.023255813953488372,0.4959677419354839,0.24924924924924924,0.4961832061068702,0.019230769230769232,0.045454545454545456,138,0.14063415764309906,0.03694761450444247,Test7
15,0.16279069767441862,0.056451612903225805,0.24924924924924924,0.0,0.07692307692307693,0.18181818181818182,35,0.14047838144487892,0.011923876782017617,Test7
16,0.13209302325581396,0.05796370967741935,0.03028028028028028,0.061068702290076333,0.07692307692307693,0.08522727272727272,19,0.14043427302628983,0.008411705205450934,Test7
24,0.2744186046511628,0.008064516129032258,0.09284284284284285,0.0,0.019230769230769232,0.06818181818181818,23,0.14043481622935244,0.01579918304730166,Test7
28,0.2744186046511628,0.056451612903225805,0.0772022022022022,0.030534351145038167,0.019230769230769232,0.028409090909090908,77,0.14044636002731095,0.012143611462144035,Test7
29,0.2744186046511628,0.024193548387096774,0.0772022022022022,0.030534351145038167,0.019230769230769232,0.03409090909090909,27,0.14043767631714116,0.014029815788701284,Test7
30,0.0,0.15700604838709678,0.03997747747747748,1.0,0.23076923076923078,0.13636363636363635,274,0.1405608650749021,0.1298523063926764,Test7
34,0.02883720930232558,0.6522177419354839,0.32698323323323325,0.22900763358778625,0.23076923076923078,0.13636363636363635,106,0.14067583173987805,0.04290981127829913,Test7
36,0.023255813953488372,0.05493951612903226,0.03028028028028028,0.061068702290076333,0.019230769230769232,0.022727272727272728,20,0.14042010512453057,0.01243386824965947,Test7
38,0.023255813953488372,0.2439516129032258,0.12412412412412413,0.061068702290076333,0.019230769230769232,0.028409090909090908,71,0.14049172051638434,0.005318829033524053,Test7
40,0.023255813953488372,0.11794354838709678,0.12412412412412413,0.061068702290076333,0.057692307692307696,0.028409090909090908,36,0.14045774764496527,0.00666376044802727,Test7
42,0.023255813953488372,0.2439516129032258,0.24924924924924924,0.061068702290076333,0.057692307692307696,0.03409090909090909,52,0.1405180619796473,0.006328523614325901,Test7
43,0.023255813953488372,0.2439516129032258,0.24924924924924924,0.061068702290076333,0.057692307692307696,0.03409090909090909,60,0.1405180619796473,0.006328523614325901,Test7
52,0.10697674418604651,0.11794354838709678,0.24924924924924924,0.12213740458015267,0.019230769230769232,0.017045454545454544,138,0.14049400302379808,0.0056522567764950285,Test7
53,0.16279069767441862,0.11794354838709678,0.12412412412412413,0.0,0.019230769230769232,0.011363636363636364,36,0.1404600422857331,0.007660928624726688,Test7
55,0.07906976744186046,0.11794354838709678,0.1866866866866867,0.12213740458015267,0.019230769230769232,0.011363636363636364,60,0.14047907483655245,0.004794828591050103,Test7
56,0.1813953488372093,0.11794354838709678,0.12412412412412413,0.12213740458015267,0.019230769230769232,0.011363636363636364,71,0.14047452421884601,0.004085529554251564,Test7
57,0.7209302325581395,0.024193548387096774,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,12,0.1404777476069182,0.06735405762373894,Test7
59,0.7209302325581395,0.024193548387096774,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,20,0.1404777476069182,0.06735405762373894,Test7
64,0.046511627906976744,0.2439516129032258,0.24924924924924924,0.48854961832061067,0.019230769230769232,0.2159090909090909,144,0.1405738541556897,0.025494441029656503,Test7
68,0.07441860465116279,0.11794354838709678,0.06156156156156156,0.0,0.057692307692307696,0.13636363636363635,32,0.14044832558732265,0.008354919885682823,Test7
75,0.2558139534883721,0.08870967741935484,0.1866866866866867,0.04580152671755725,0.11538461538461539,0.13636363636363635,50,0.14048571921491998,0.007910319764278239,Test7
76,0.2558139534883721,0.08870967741935484,0.06938188188188188,0.0,0.019230769230769232,0.13636363636363635,45,0.14045468957309867,0.01107487814641548,Test7
78,0.2558139534883721,0.016129032258064516,0.011011011011011011,0.04580152671755725,0.11538461538461539,0.13636363636363635,36,0.14043049379625508,0.014902936897018168,Test7
79,0.14418604651162792,0.08870967741935484,0.1866866866866867,0.04580152671755725,0.019230769230769232,0.17613636363636365,84,0.14047639101520157,0.0072230458739399915,Test7
80,0.2837209302325581,0.11794354838709678,0.04592092092092092,0.0,0.038461538461538464,0.022727272727272728,16,0.14045495509830613,0.011780845226763847,Test7
81,0.2558139534883721,0.11794354838709678,0.06156156156156156,0.061068702290076333,0.057692307692307696,0.36363636363636365,38,0.1404807010832668,0.019176439769684635,Test7
83,0.2837209302325581,0.11794354838709678,0.03028028028028028,0.0,0.019230769230769232,0.011363636363636364,16,0.14045069576152222,0.012959381973917354,Test7
88,0.10697674418604651,0.2439516129032258,0.4994994994994995,0.24427480916030533,0.019230769230769232,0.11363636363636363,134,0.14059702652725822,0.023174456755641015,Test7
89,0.10697674418604651,0.2439516129032258,0.12412412412412413,0.24427480916030533,0.019230769230769232,0.3068181818181818,66,0.14053223295379105,0.010262118574957244,Test7
93,0.029767441860465118,0.4959677419354839,0.24924924924924924,0.007633587786259542,0.11538461538461539,0.06818181818181818,132,0.14058643192880674,0.019900066129347964,Test7
95,0.0009302325581395349,2.0080645161290325,0.4994994994994995,0.48854961832061067,0.3076923076923077,0.13636363636363635,465,0.14111533872352008,0.5802724575291095,Test7
98,0.0009302325581395349,1.0,0.24924924924924924,0.0,0.15384615384615385,0.09090909090909091,185,0.1407259604929502,0.10971309021405484,Test7
99,0.4232558139534884,0.004032258064516129,0.007007007007007007,0.0,0.019230769230769232,0.005681818181818182,6,0.14042485622885248,0.03004446996532883,Test7
101,0.08372093023255814,0.056451612903225805,0.09284284284284285,0.12213740458015267,0.019230769230769232,0.03409090909090909,45,0.14044479115086778,0.0072438373162080115,Test7
108,0.813953488372093,0.056451612903225805,0.01463963963963964,0.0,0.019230769230769232,0.011363636363636364,11,0.1404715109905876,0.08772908828792832,Test7
110,0.813953488372093,0.11794354838709678,0.06156156156156156,0.061068702290076333,0.019230769230769232,0.011363636363636364,22,0.14050450181399582,0.08068837859017385,Test7
112,0.18604651162790697,0.2439516129032258,0.06156156156156156,0.061068702290076333,0.057692307692307696,0.03409090909090909,40,0.14049324759990803,0.0035518646516598308,Test7
114,0.14418604651162792,0.2439516129032258,0.12412412412412413,0.061068702290076333,0.019230769230769232,0.03409090909090909,50,0.14050137801019083,0.002712475819539533,Test7
115,0.14883720930232558,0.2439516129032258,0.24924924924924924,0.12213740458015267,0.019230769230769232,0.03409090909090909,76,0.1405332035511567,0.003135607359525857,Test7
120,-0.0074418604651162795,0.4959677419354839,0.24924924924924924,0.061068702290076333,0.11538461538461539,0.06818181818181818,100,0.14058925686478588,0.019453716734040827,Test7
121,-0.0074418604651162795,0.4959677419354839,0.24924924924924924,0.24427480916030533,0.11538461538461539,0.06818181818181818,133,0.14060881864314412,0.019423730916107395,Test7
123,1.372093023255814,0.08870967741935484,0.03028028028028028,0.0,0.0,0.0,18,0.1405256752737849,0.26246753208165247,Test7
124,0.7209302325581395,0.08870967741935484,0.03028028028028028,0.0,0.0,0.0,20,0.14047526520149875,0.06692785016611298,Test7
127,0.023255813953488372,0.2439516129032258,0.12412412412412413,0.061068702290076333,0.019230769230769232,0.03409090909090909,56,0.14049201579863632,0.005207784208364284,Test7
131,0.06976744186046512,0.11794354838709678,0.12412412412412413,0.0,0.038461538461538464,0.03409090909090909,16,0.14045457231158753,0.0077226708561183065,Test7
133,0.06976744186046512,0.11794354838709678,0.12412412412412413,0.183206106870229,0.057692307692307696,0.03409090909090909,32,0.14047468539729616,0.0037633223561933465,Test7
135,0.023255813953488372,0.2439516129032258,0.24924924924924924,0.183206106870229,0.11538461538461539,0.09090909090909091,54,0.14053570809769658,0.004646451297973221,Test7
137,0.11627906976744186,0.056451612903225805,0.06156156156156156,0.0,0.15384615384615385,0.7272727272727273,30,0.14046791282931562,0.07863419105483903,Test7
141,0.062325581395348835,0.2439516129032258,0.12412412412412413,0.24427480916030533,0.019230769230769232,0.03409090909090909,60,0.14051460276832703,0.0038487968572882814,Test7
142,0.062325581395348835,0.2439516129032258,0.12412412412412413,0.030534351145038167,0.019230769230769232,0.03409090909090909,50,0.14049178011880462,0.0049594211881158435,Test7
150,0.013953488372093023,1.0,0.24924924924924924,0.24427480916030533,0.15384615384615385,0.09090909090909091,214,0.14075305018450912,0.10656488041206386,Test7
152,0.009302325581395349,1.0,0.4994994994994995,0.48854961832061067,0.15384615384615385,0.13636363636363635,370,0.14083101832039238,0.1434112196013573,Test7
153,0.012093023255813953,2.0080645161290325,0.4994994994994995,0.9770992366412213,0.3076923076923077,0.18181818181818182,510,0.1411707133291312,0.6750254187340429,Test7
156,0.004651162790697674,2.0080645161290325,0.4994994994994995,1.9541984732824427,0.3076923076923077,0.13636363636363635,510,0.14127205548525648,1.1014308964453237,Test7
157,0.08093023255813954,0.11794354838709678,0.01463963963963964,0.0,0.019230769230769232,0.022727272727272728,8,0.1404324683202248,0.01084367628213606,Test7
160,0.02883720930232558,0.2439516129032258,0.09284284284284285,0.0,0.019230769230769232,0.045454545454545456,21,0.1404802813797865,0.007684265301176509,Test7
162,0.02883720930232558,0.4959677419354839,0.12412412412412413,0.0,0.019230769230769232,0.045454545454545456,34,0.14055666571017592,0.01935901064030827,Test7
164,0.02883720930232558,0.4959677419354839,0.24924924924924924,0.0,0.019230769230769232,0.045454545454545456,46,0.1405816104559859,0.021026798280692992,Test7
165,0.012093023255813953,0.4959677419354839,0.12412412412412413,0.24427480916030533,0.3076923076923077,0.18181818181818182,51,0.1405967984952938,0.02647701615292707,Test7
166,0.012093023255813953,0.4959677419354839,0.12412412412412413,0.24427480916030533,0.3076923076923077,0.18181818181818182,116,0.1405967984952938,0.02647701615292707,Test7
167,0.012093023255813953,1.0,0.24924924924924924,0.48854961832061067,0.07692307692307693,0.045454545454545456,100,0.14077442219667283,0.12345850975929423,Test7
168,0.012093023255813953,1.0,0.3743743743743744,1.2213740458015268,0.07692307692307693,0.045454545454545456,140,0.1408776000185206,0.3016458325707022,Test7
169,0.012093023255813953,0.4959677419354839,0.24924924924924924,0.9770992366412213,0.3076923076923077,0.18181818181818182,212,0.14069998493414101,0.13986714599609787,Test7
172,0.16279069767441862,0.2439516129032258,0.12412412412412413,0.48854961832061067,0.019230769230769232,0.028409090909090908,41,0.14054816749291735,0.02022359448969412,Test7
176,0.12558139534883722,0.056451612903225805,0.06156156156156156,0.015267175572519083,0.019230769230769232,0.028409090909090908,30,0.14043008888262107,0.010504632182415237,Test7
177,0.12558139534883722,0.056451612903225805,0.03028028028028028,0.015267175572519083,0.057692307692307696,0.045454545454545456,32,0.1404258397242091,0.010699809008593316,Test7
179,0.12558139534883722,0.11794354838709678,0.12412412412412413,0.12213740458015267,0.019230769230769232,0.07954545454545454,60,0.1404737466014376,0.0029292529716893148,Test7
182,0.2,0.056451612903225805,0.03028028028028028,0.061068702290076333,0.019230769230769232,0.028409090909090908,11,0.1404345046668754,0.010229567107105774,Test7
189,0.03162790697674418,1.0,0.24924924924924924,0.48854961832061067,0.23076923076923078,0.13636363636363635,188,0.14078506356977857,0.12636569091260466,Test7
192,0.0009302325581395349,1.0,0.4994994994994995,0.9770992366412213,0.46153846153846156,0.18181818181818182,405,0.1408936966412263,0.2623258444526997,Test7
199,0.004651162790697674,1.0,1.0,0.9770992366412213,0.23076923076923078,1.0,1150,0.14102965155606784,0.47877534013091944,Test7
200,0.14418604651162792,0.024949596774193547,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,12,0.14042053988365666,0.013377327336630045,Test7
203,0.14418604651162792,0.056451612903225805,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,21,0.1404293084502138,0.011431851984114503,Test7
205,0.06790697674418604,0.11794354838709678,0.12412412412412413,0.24427480916030533,0.038461538461538464,0.045454545454545456,46,0.14048110204409023,0.0050732298467395555,Test7
84,0.2837209302325581,0.11794354838709678,0.06156156156156156,0.0,0.057692307692307696,0.03409090909090909,22,0.1404592144322009,0.010850069903799752,Train7
26,0.2744186046511628,0.024193548387096774,0.09284284284284285,0.0,0.019230769230769232,0.03409090909090909,33,0.14043753403026532,0.015110283636515771,Train7
27,0.2744186046511628,0.024193548387096774,0.04592092092092092,0.030534351145038167,0.019230769230769232,0.017045454545454544,27,0.14043055420641196,0.015279773983190359,Train7
111,0.813953488372093,0.2439516129032258,0.06156156156156156,0.0,0.057692307692307696,0.03409090909090909,37,0.14053533735656254,0.08021029995818475,Train7
72,0.13953488372093023,0.024193548387096774,0.03028028028028028,0.0,0.057692307692307696,0.13636363636363635,22,0.14042103529469865,0.013408116765515607,Train7
161,0.02883720930232558,0.2439516129032258,0.12412412412412413,0.0,0.019230769230769232,0.045454545454545456,24,0.14048651764206965,0.007287733389182407,Train7
134,0.023255813953488372,0.2439516129032258,0.24924924924924924,0.0916030534351145,0.057692307692307696,0.09090909090909091,45,0.14052427515127072,0.005028885042720091,Train7
136,0.023255813953488372,0.2439516129032258,0.24924924924924924,0.183206106870229,0.11538461538461539,0.09090909090909091,65,0.14053570809769658,0.004646451297973221,Train7
117,0.18604651162790697,0.11794354838709678,0.06156156156156156,0.015267175572519083,0.057692307692307696,0.03409090909090909,24,0.1404532828202583,0.007202709719417471,Train7
158,0.05488372093023256,0.11794354838709678,0.03028028028028028,0.0,0.019230769230769232,0.03409090909090909,12,0.14043416053052354,0.010638795743478884,Train7
70,0.046511627906976744,0.2439516129032258,0.12412412412412413,0.061068702290076333,0.057692307692307696,0.13636363636363635,62,0.14050023259444902,0.003637724760010668,Train7
187,0.04186046511627907,0.4959677419354839,0.1866866866866867,0.061068702290076333,0.11538461538461539,0.045454545454545456,75,0.1405794202937091,0.016107020907763954,Train7
104,0.5348837209302325,0.08870967741935484,0.03028028028028028,0.0,0.019230769230769232,0.005681818181818182,16,0.1404617078680993,0.03639029738354014,Train7
191,0.0009302325581395349,1.0,0.4994994994994995,0.48854961832061067,0.23076923076923078,0.09090909090909091,248,0.140830210557877,0.1462826704128933,Train7
155,0.012093023255813953,1.0,0.4994994994994995,0.48854961832061067,0.15384615384615385,0.13636363636363635,326,0.14083123433694295,0.1432852368821177,Train7
159,0.02883720930232558,0.11794354838709678,0.06156156156156156,0.0,0.019230769230769232,0.03409090909090909,17,0.14043838032022804,0.01049109423889246,Train7
65,0.046511627906976744,0.2439516129032258,0.24924924924924924,0.9770992366412213,0.019230769230769232,0.2159090909090909,259,0.1406260161843949,0.11988832245310886,Train7
113,0.18604651162790697,0.2439516129032258,0.06156156156156156,0.061068702290076333,0.057692307692307696,0.03409090909090909,34,0.14049324759990803,0.0035518646516598308,Train7
103,1.0,0.08870967741935484,0.03028028028028028,0.0,0.019230769230769232,0.005681818181818182,13,0.1404977157083189,0.13279967510799048,Train7
206,0.09302325581395349,0.2439516129032258,0.12412412412412413,0.0,0.038461538461538464,0.07954545454545454,52,0.14049380918650342,0.004826769443045715,Train7
37,0.023255813953488372,0.11794354838709678,0.06156156156156156,0.061068702290076333,0.019230769230769232,0.028409090909090908,29,0.1404441738200719,0.008333862877821523,Train7
32,0.023255813953488372,0.3220766129032258,0.1629129129129129,0.22900763358778625,0.23076923076923078,0.13636363636363635,32,0.14055079868183604,0.009097763061071568,Train7
132,0.06976744186046512,0.11794354838709678,0.12412412412412413,0.183206106870229,0.038461538461538464,0.03409090909090909,26,0.14047413475970896,0.0039779406348057,Train7
54,0.07906976744186046,0.11794354838709678,0.06156156156156156,0.12213740458015267,0.019230769230769232,0.011363636363636364,26,0.14045412987890715,0.005727510902071021,Train7
23,0.07906976744186046,0.38256048387096775,0.09597097097097097,0.0,0.11538461538461539,0.36363636363636365,76,0.14054266448204986,0.021814412358612287,Train7
100,0.1655813953488372,0.11794354838709678,0.03028028028028028,0.0,0.019230769230769232,0.028409090909090908,24,0.14044243537925508,0.009446981178300442,Train7
31,0.0,0.15700604838709678,0.03997747747747748,1.0,0.23076923076923078,0.13636363636363635,368,0.1405608650749021,0.1298523063926764,Train7
82,0.2558139534883721,0.11794354838709678,0.24924924924924924,0.061068702290076333,0.038461538461538464,0.6363636363636364,38,0.14053174098382812,0.057222324367711304,Train7
178,0.12558139534883722,0.11794354838709678,0.06156156156156156,0.061068702290076333,0.019230769230769232,0.07954545454545454,38,0.1404547533018299,0.0052962723256912425,Train7
183,0.07441860465116279,0.2439516129032258,0.06156156156156156,0.061068702290076333,0.057692307692307696,0.045454545454545456,22,0.14048519611044238,0.003934520974808789,Train7
118,0.0,0.2439516129032258,0.1866866866866867,0.061068702290076333,0.019230769230769232,0.022727272727272728,49,0.14050209727751345,0.00666417979597751,Train7
139,0.08372093023255814,0.2439516129032258,0.06156156156156156,0.015267175572519083,0.019230769230769232,0.028409090909090908,40,0.14047903852346855,0.00633410109327608,Train7
144,0.03255813953488372,0.4959677419354839,0.24924924924924924,0.24427480916030533,0.019230769230769232,0.03409090909090909,86,0.14060739040453482,0.018549063826385066,Train7
145,0.03255813953488372,0.2439516129032258,0.24924924924924924,0.48854961832061067,0.09615384615384616,0.045454545454545456,74,0.14056611819018142,0.023061029869197513,Train7
193,0.08465116279069768,0.2439516129032258,0.12412412412412413,0.24427480916030533,0.09615384615384616,0.1590909090909091,70,0.14052502985817375,0.0029769939325886407,Train7
35,0.03627906976744186,0.6522177419354839,0.32698323323323325,0.22900763358778625,0.23076923076923078,0.13636363636363635,208,0.14067640783675264,0.042628650303874784,Train7
