,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
29,320.0,256.0,5000.0,4.0,1.0,6.0,27,29,14,277.0,62500.0,8
75,300.0,768.0,12000.0,6.0,6.0,24.0,50,29,14,277.0,51529.0,8
195,50.0,2000.0,32000.0,48.0,26.0,52.0,208,31,15,468.1666666666667,67686.69444444445,8
11,400.0,512.0,3500.0,4.0,1.0,6.0,40,29,14,277.0,56169.0,8
139,115.0,2000.0,4000.0,2.0,1.0,5.0,40,29,14,277.0,56169.0,8
200,180.0,262.0,4000.0,0.0,1.0,3.0,12,29,14,277.0,70225.0,8
70,75.0,2000.0,8000.0,8.0,3.0,24.0,62,29,14,277.0,46225.0,8
151,40.0,8000.0,32000.0,64.0,8.0,24.0,277,31,15,468.1666666666667,36544.69444444445,8
168,38.0,8000.0,24000.0,160.0,4.0,8.0,140,31,15,468.1666666666667,107693.36111111112,8
32,50.0,2620.0,10480.0,30.0,12.0,24.0,32,31,15,468.1666666666667,190241.36111111112,8
174,250.0,512.0,4000.0,0.0,4.0,7.0,50,29,14,277.0,51529.0,8
158,84.0,1000.0,2000.0,0.0,1.0,6.0,12,29,14,277.0,70225.0,8
36,50.0,500.0,2000.0,8.0,1.0,4.0,20,29,14,277.0,66049.0,8
148,72.0,4000.0,16000.0,64.0,8.0,16.0,143,31,15,468.1666666666667,105733.36111111112,8
126,50.0,2000.0,8000.0,8.0,3.0,6.0,45,29,14,277.0,53824.0,8
123,1500.0,768.0,2000.0,0.0,0.0,0.0,18,29,14,277.0,67081.0,8
79,180.0,768.0,12000.0,6.0,1.0,31.0,84,29,14,277.0,37249.0,8
47,810.0,1000.0,5000.0,0.0,1.0,1.0,20,29,14,277.0,66049.0,8
94,57.0,4000.0,24000.0,64.0,12.0,16.0,237,31,15,468.1666666666667,53438.02777777779,8
74,300.0,768.0,3000.0,6.0,6.0,24.0,44,29,14,277.0,54289.0,8
85,140.0,2000.0,4000.0,0.0,3.0,6.0,29,29,14,277.0,61504.0,8
60,800.0,256.0,8000.0,0.0,1.0,4.0,16,29,14,277.0,68121.0,8
105,400.0,2000.0,4000.0,0.0,1.0,1.0,32,29,14,277.0,60025.0,8
69,105.0,2000.0,4000.0,8.0,3.0,19.0,32,29,14,277.0,60025.0,8
52,140.0,1000.0,16000.0,16.0,1.0,3.0,138,29,14,277.0,19321.0,8
87,140.0,2000.0,4000.0,8.0,1.0,20.0,35,29,14,277.0,58564.0,8
185,105.0,2000.0,8000.0,16.0,4.0,14.0,58,29,14,277.0,47961.0,8
186,52.0,4000.0,16000.0,32.0,4.0,12.0,130,31,15,468.1666666666667,114356.69444444445,8
178,160.0,1000.0,4000.0,8.0,1.0,14.0,38,29,14,277.0,57121.0,8
53,200.0,1000.0,8000.0,0.0,1.0,2.0,36,29,14,277.0,58081.0,8
164,56.0,4000.0,16000.0,0.0,1.0,8.0,46,29,14,277.0,53361.0,8
153,38.0,16000.0,32000.0,128.0,16.0,32.0,510,31,15,468.1666666666667,1750.0277777777762,8
155,38.0,8000.0,32000.0,64.0,8.0,24.0,326,31,15,468.1666666666667,20211.361111111117,8
198,30.0,8000.0,64000.0,96.0,12.0,176.0,915,31,15,468.1666666666667,199660.02777777775,8
111,900.0,2000.0,4000.0,0.0,3.0,6.0,37,29,14,277.0,57600.0,8
202,180.0,262.0,4000.0,0.0,1.0,3.0,18,29,14,277.0,67081.0,8
146,60.0,4000.0,16000.0,64.0,5.0,8.0,93,31,15,468.1666666666667,140750.02777777778,8
93,57.0,4000.0,16000.0,1.0,6.0,12.0,132,29,14,277.0,21025.0,8
119,25.0,2000.0,12000.0,16.0,3.0,5.0,66,29,14,277.0,44521.0,8
156,30.0,16000.0,32000.0,256.0,16.0,24.0,510,31,15,468.1666666666667,1750.0277777777762,8
81,300.0,1000.0,4000.0,8.0,3.0,64.0,38,29,14,277.0,57121.0,8
5,26.0,8000.0,32000.0,64.0,8.0,32.0,318,31,15,468.1666666666667,22550.027777777785,8
20,143.0,1500.0,6300.0,0.0,5.0,32.0,30,29,14,277.0,61009.0,8
50,700.0,384.0,8000.0,0.0,1.0,1.0,24,29,14,277.0,64009.0,8
112,225.0,2000.0,4000.0,8.0,3.0,6.0,40,29,14,277.0,56169.0,8
22,143.0,2300.0,6200.0,0.0,6.0,64.0,61,29,14,277.0,46656.0,8
150,40.0,8000.0,16000.0,32.0,8.0,16.0,214,31,15,468.1666666666667,64600.69444444445,8
118,25.0,2000.0,12000.0,8.0,1.0,4.0,49,29,14,277.0,51984.0,8
180,160.0,2000.0,8000.0,32.0,1.0,13.0,109,31,15,468.1666666666667,129000.69444444445,8
141,92.0,2000.0,8000.0,32.0,1.0,6.0,60,31,15,468.1666666666667,166600.02777777778,8
179,160.0,1000.0,8000.0,16.0,1.0,14.0,60,29,14,277.0,47089.0,8
89,140.0,2000.0,8000.0,32.0,1.0,54.0,66,31,15,468.1666666666667,161738.02777777778,8
193,116.0,2000.0,8000.0,32.0,5.0,28.0,70,31,15,468.1666666666667,158536.69444444447,8
35,64.0,5240.0,20970.0,30.0,12.0,24.0,208,31,15,468.1666666666667,67686.69444444445,8
43,50.0,2000.0,16000.0,8.0,3.0,6.0,60,29,14,277.0,47089.0,8
62,125.0,512.0,1000.0,0.0,8.0,20.0,36,29,14,277.0,58081.0,8
103,1100.0,768.0,2000.0,0.0,1.0,1.0,13,29,14,277.0,69696.0,8
58,800.0,256.0,8000.0,0.0,1.0,4.0,14,29,14,277.0,69169.0,8
201,180.0,512.0,4000.0,0.0,1.0,3.0,14,29,14,277.0,69169.0,8
5,26.0,8000.0,32000.0,64.0,8.0,32.0,318,40,25,472.6666666666667,23921.777777777785,9
7,23.0,16000.0,32000.0,64.0,16.0,32.0,489,40,25,472.6666666666667,266.77777777777715,9
8,23.0,16000.0,64000.0,64.0,16.0,32.0,636,40,25,472.6666666666667,26677.77777777777,9
12,60.0,2000.0,8000.0,65.0,1.0,8.0,92,40,25,472.6666666666667,144907.11111111112,9
13,50.0,4000.0,16000.0,65.0,1.0,8.0,138,40,25,472.6666666666667,112001.7777777778,9
15,200.0,512.0,16000.0,0.0,4.0,32.0,35,18,8,185.0,22500.0,9
18,143.0,1000.0,2000.0,0.0,5.0,16.0,31,18,8,185.0,23716.0,9
19,110.0,5000.0,5000.0,142.0,8.0,64.0,120,40,25,472.6666666666667,124373.7777777778,9
26,320.0,256.0,6000.0,0.0,1.0,6.0,33,18,8,185.0,23104.0,9
29,320.0,256.0,5000.0,4.0,1.0,6.0,27,18,8,185.0,24964.0,9
31,25.0,1310.0,2620.0,131.0,12.0,24.0,368,40,25,472.6666666666667,10955.111111111115,9
32,50.0,2620.0,10480.0,30.0,12.0,24.0,32,40,25,472.6666666666667,194187.11111111112,9
34,56.0,5240.0,20970.0,30.0,12.0,24.0,106,40,25,472.6666666666667,134444.44444444447,9
35,64.0,5240.0,20970.0,30.0,12.0,24.0,208,40,25,472.6666666666667,70048.44444444445,9
41,50.0,2000.0,16000.0,8.0,3.0,5.0,40,18,8,185.0,21025.0,9
42,50.0,2000.0,16000.0,8.0,3.0,6.0,52,18,8,185.0,17689.0,9
46,810.0,512.0,512.0,8.0,1.0,1.0,18,18,8,185.0,27889.0,9
50,700.0,384.0,8000.0,0.0,1.0,1.0,24,18,8,185.0,25921.0,9
53,200.0,1000.0,8000.0,0.0,1.0,2.0,36,18,8,185.0,22201.0,9
54,110.0,1000.0,4000.0,16.0,1.0,2.0,26,18,8,185.0,25281.0,9
56,220.0,1000.0,8000.0,16.0,1.0,2.0,71,18,8,185.0,12996.0,9
58,800.0,256.0,8000.0,0.0,1.0,4.0,14,18,8,185.0,29241.0,9
60,800.0,256.0,8000.0,0.0,1.0,4.0,16,18,8,185.0,28561.0,9
64,75.0,2000.0,16000.0,64.0,1.0,38.0,144,40,25,472.6666666666667,108021.7777777778,9
67,105.0,256.0,2000.0,0.0,3.0,10.0,26,18,8,185.0,25281.0,9
68,105.0,1000.0,4000.0,0.0,3.0,24.0,32,18,8,185.0,23409.0,9
72,175.0,256.0,2000.0,0.0,3.0,24.0,22,18,8,185.0,26569.0,9
74,300.0,768.0,3000.0,6.0,6.0,24.0,44,18,8,185.0,19881.0,9
79,180.0,768.0,12000.0,6.0,1.0,31.0,84,18,8,185.0,10201.0,9
85,140.0,2000.0,4000.0,0.0,3.0,6.0,29,18,8,185.0,24336.0,9
89,140.0,2000.0,8000.0,32.0,1.0,54.0,66,40,25,472.6666666666667,165377.77777777778,9
91,140.0,2000.0,32000.0,32.0,1.0,54.0,189,40,25,472.6666666666667,80466.7777777778,9
92,140.0,2000.0,4000.0,8.0,1.0,20.0,22,18,8,185.0,26569.0,9
93,57.0,4000.0,16000.0,1.0,6.0,12.0,132,18,8,185.0,2809.0,9
95,26.0,16000.0,32000.0,64.0,16.0,24.0,465,40,25,472.6666666666667,58.77777777777807,9
101,115.0,512.0,6000.0,16.0,1.0,6.0,45,18,8,185.0,19600.0,9
103,1100.0,768.0,2000.0,0.0,1.0,1.0,13,18,8,185.0,29584.0,9
104,600.0,768.0,2000.0,0.0,1.0,1.0,16,18,8,185.0,28561.0,9
105,400.0,2000.0,4000.0,0.0,1.0,1.0,32,18,8,185.0,23409.0,9
109,900.0,1000.0,4000.0,4.0,1.0,2.0,18,18,8,185.0,27889.0,9
111,900.0,2000.0,4000.0,0.0,3.0,6.0,37,18,8,185.0,21904.0,9
112,225.0,2000.0,4000.0,8.0,3.0,6.0,40,18,8,185.0,21025.0,9
113,225.0,2000.0,4000.0,8.0,3.0,6.0,34,18,8,185.0,22801.0,9
114,180.0,2000.0,8000.0,8.0,1.0,6.0,50,18,8,185.0,18225.0,9
116,180.0,2000.0,16000.0,16.0,1.0,6.0,66,18,8,185.0,14161.0,9
117,225.0,1000.0,4000.0,2.0,3.0,6.0,24,18,8,185.0,25921.0,9
118,25.0,2000.0,12000.0,8.0,1.0,4.0,49,18,8,185.0,18496.0,9
120,17.0,4000.0,16000.0,8.0,6.0,12.0,100,18,8,185.0,7225.0,9
126,50.0,2000.0,8000.0,8.0,3.0,6.0,45,18,8,185.0,19600.0,9
128,50.0,2000.0,16000.0,24.0,1.0,6.0,70,18,8,185.0,13225.0,9
129,50.0,2000.0,16000.0,24.0,1.0,6.0,80,18,8,185.0,11025.0,9
130,50.0,8000.0,16000.0,48.0,1.0,10.0,136,40,25,472.6666666666667,113344.44444444445,9
132,100.0,1000.0,8000.0,24.0,2.0,6.0,26,18,8,185.0,25281.0,9
133,100.0,1000.0,8000.0,24.0,3.0,6.0,32,18,8,185.0,23409.0,9
135,50.0,2000.0,16000.0,24.0,6.0,16.0,54,18,8,185.0,17161.0,9
137,150.0,512.0,4000.0,0.0,8.0,128.0,30,18,8,185.0,24025.0,9
141,92.0,2000.0,8000.0,32.0,1.0,6.0,60,40,25,472.6666666666667,170293.77777777778,9
144,60.0,4000.0,16000.0,32.0,1.0,6.0,86,40,25,472.6666666666667,149511.11111111112,9
149,72.0,2000.0,8000.0,16.0,6.0,8.0,105,18,8,185.0,6400.0,9
150,40.0,8000.0,16000.0,32.0,8.0,16.0,214,40,25,472.6666666666667,66908.44444444445,9
157,112.0,1000.0,1000.0,0.0,1.0,4.0,8,18,8,185.0,31329.0,9
159,56.0,1000.0,4000.0,0.0,1.0,6.0,17,18,8,185.0,28224.0,9
167,38.0,8000.0,16000.0,64.0,4.0,8.0,100,40,25,472.6666666666667,138880.44444444447,9
170,200.0,1000.0,2000.0,0.0,1.0,2.0,25,18,8,185.0,25600.0,9
171,200.0,1000.0,4000.0,0.0,1.0,4.0,30,18,8,185.0,24025.0,9
172,200.0,2000.0,8000.0,64.0,1.0,5.0,41,40,25,472.6666666666667,186336.11111111112,9
176,160.0,512.0,4000.0,2.0,1.0,5.0,30,18,8,185.0,24025.0,9
177,160.0,512.0,2000.0,2.0,3.0,8.0,32,18,8,185.0,23409.0,9
181,240.0,512.0,1000.0,8.0,1.0,3.0,6,18,8,185.0,32041.0,9
182,240.0,512.0,2000.0,8.0,1.0,5.0,11,18,8,185.0,30276.0,9
184,105.0,2000.0,6000.0,16.0,6.0,16.0,33,18,8,185.0,23104.0,9
185,105.0,2000.0,8000.0,16.0,4.0,14.0,58,18,8,185.0,16129.0,9
187,70.0,4000.0,12000.0,8.0,6.0,8.0,75,18,8,185.0,12100.0,9
188,59.0,4000.0,12000.0,32.0,6.0,12.0,113,40,25,472.6666666666667,129360.11111111112,9
189,59.0,8000.0,16000.0,64.0,12.0,24.0,188,40,25,472.6666666666667,81035.11111111112,9
190,26.0,8000.0,24000.0,32.0,8.0,16.0,173,40,25,472.6666666666667,89800.11111111112,9
194,50.0,2000.0,32000.0,24.0,6.0,26.0,114,18,8,185.0,5041.0,9
195,50.0,2000.0,32000.0,48.0,26.0,52.0,208,40,25,472.6666666666667,70048.44444444445,9
197,50.0,4000.0,32000.0,112.0,52.0,104.0,397,40,25,472.6666666666667,5725.444444444447,9
202,180.0,262.0,4000.0,0.0,1.0,3.0,18,18,8,185.0,27889.0,9
203,180.0,512.0,4000.0,0.0,1.0,3.0,21,18,8,185.0,26896.0,9
205,98.0,1000.0,8000.0,32.0,2.0,8.0,46,40,25,472.6666666666667,182044.44444444447,9
206,125.0,2000.0,8000.0,0.0,2.0,14.0,52,18,8,185.0,17689.0,9
175,250.0,1000.0,16000.0,1.0,1.0,8.0,50,34,21,125.33333333333331,5675.111111111109,10
207,480.0,512.0,8000.0,32.0,0.0,0.0,67,34,21,125.33333333333331,3402.7777777777756,10
55,110.0,1000.0,12000.0,16.0,1.0,2.0,60,34,21,125.33333333333331,4268.444444444442,10
152,35.0,8000.0,32000.0,64.0,8.0,24.0,370,27,15,319.4,2560.3600000000024,10
136,50.0,2000.0,16000.0,24.0,6.0,16.0,65,34,21,125.33333333333331,3640.111111111109,10
204,124.0,1000.0,8000.0,0.0,1.0,8.0,42,34,21,125.33333333333331,6944.444444444442,10
80,330.0,1000.0,3000.0,0.0,2.0,4.0,16,34,21,125.33333333333331,11953.777777777774,10
98,26.0,8000.0,16000.0,0.0,8.0,16.0,185,27,15,319.4,18063.359999999993,10
27,320.0,256.0,3000.0,4.0,1.0,3.0,27,34,21,125.33333333333331,9669.444444444442,10
127,50.0,2000.0,8000.0,8.0,1.0,6.0,56,34,21,125.33333333333331,4807.111111111109,10
199,30.0,8000.0,64000.0,128.0,12.0,176.0,1150,27,15,319.4,689896.36,10
84,330.0,1000.0,4000.0,0.0,3.0,6.0,22,34,21,125.33333333333331,10677.777777777774,10
119,25.0,2000.0,12000.0,16.0,3.0,5.0,66,34,21,125.33333333333331,3520.444444444442,10
139,115.0,2000.0,4000.0,2.0,1.0,5.0,40,34,21,125.33333333333331,7281.777777777775,10
160,56.0,2000.0,6000.0,0.0,1.0,8.0,21,34,21,125.33333333333331,10885.44444444444,10
173,250.0,512.0,4000.0,0.0,1.0,7.0,25,34,21,125.33333333333331,10066.777777777774,10
110,900.0,1000.0,4000.0,8.0,1.0,2.0,22,34,21,125.33333333333331,10677.777777777774,10
174,250.0,512.0,4000.0,0.0,4.0,7.0,50,34,21,125.33333333333331,5675.111111111109,10
192,26.0,8000.0,32000.0,128.0,24.0,32.0,405,27,15,319.4,7327.360000000004,10
39,50.0,1000.0,4000.0,8.0,3.0,5.0,26,34,21,125.33333333333331,9867.111111111108,10
145,60.0,2000.0,16000.0,64.0,5.0,8.0,74,34,21,125.33333333333331,2635.111111111109,10
163,56.0,4000.0,12000.0,0.0,1.0,8.0,42,27,15,319.4,76950.75999999998,10
66,90.0,256.0,1000.0,0.0,3.0,10.0,17,34,21,125.33333333333331,11736.111111111108,10
183,105.0,2000.0,4000.0,8.0,3.0,8.0,22,34,21,125.33333333333331,10677.777777777774,10
37,50.0,1000.0,4000.0,8.0,1.0,5.0,29,34,21,125.33333333333331,9280.111111111108,10
180,160.0,2000.0,8000.0,32.0,1.0,13.0,109,34,21,125.33333333333331,266.77777777777715,10
143,75.0,4000.0,16000.0,16.0,1.0,6.0,66,27,15,319.4,64211.55999999999,10
17,143.0,512.0,5000.0,0.0,7.0,32.0,28,34,21,125.33333333333331,9473.777777777774,10
86,140.0,2000.0,4000.0,0.0,4.0,8.0,40,34,21,125.33333333333331,7281.777777777775,10
193,116.0,2000.0,8000.0,32.0,5.0,28.0,70,34,21,125.33333333333331,3061.7777777777756,10
6,23.0,16000.0,32000.0,64.0,16.0,32.0,367,27,15,319.4,2265.760000000002,10
63,75.0,2000.0,8000.0,64.0,1.0,38.0,144,34,21,125.33333333333331,348.44444444444514,10
2,29.0,8000.0,32000.0,32.0,8.0,32.0,220,27,15,319.4,9880.359999999995,10
196,50.0,2000.0,32000.0,112.0,52.0,104.0,307,34,21,125.33333333333331,33002.77777777779,10
1,29.0,8000.0,32000.0,32.0,8.0,32.0,269,27,15,319.4,2540.1599999999976,10
168,38.0,8000.0,24000.0,160.0,4.0,8.0,140,27,15,319.4,32184.359999999993,10
51,700.0,256.0,2000.0,0.0,1.0,1.0,24,34,21,125.33333333333331,10268.44444444444,10
161,56.0,2000.0,8000.0,0.0,1.0,8.0,24,34,21,125.33333333333331,10268.44444444444,10
165,38.0,4000.0,8000.0,32.0,16.0,32.0,51,27,15,319.4,72038.55999999998,10
178,160.0,1000.0,4000.0,8.0,1.0,14.0,38,34,21,125.33333333333331,7627.111111111108,10
123,1500.0,768.0,2000.0,0.0,0.0,0.0,18,34,21,125.33333333333331,11520.44444444444,10
78,300.0,192.0,768.0,6.0,6.0,24.0,36,34,21,125.33333333333331,7980.444444444441,10
10,400.0,1000.0,3000.0,0.0,1.0,2.0,38,34,21,125.33333333333331,7627.111111111108,10
69,105.0,2000.0,4000.0,8.0,3.0,19.0,32,34,21,125.33333333333331,8711.111111111108,10
148,72.0,4000.0,16000.0,64.0,8.0,16.0,143,27,15,319.4,31116.959999999992,10
154,48.0,4000.0,24000.0,32.0,8.0,24.0,214,27,15,319.4,11109.159999999994,10
134,50.0,2000.0,16000.0,12.0,3.0,16.0,45,34,21,125.33333333333331,6453.444444444442,10
151,40.0,8000.0,32000.0,64.0,8.0,24.0,277,27,15,319.4,1797.7599999999982,10
49,200.0,512.0,8000.0,8.0,1.0,8.0,62,34,21,125.33333333333331,4011.1111111111086,10
94,57.0,4000.0,24000.0,64.0,12.0,16.0,237,27,15,319.4,6789.759999999997,10
156,30.0,16000.0,32000.0,256.0,16.0,24.0,510,27,15,319.4,36328.36000000001,10
153,38.0,16000.0,32000.0,128.0,16.0,32.0,510,27,15,319.4,36328.36000000001,10
208,480.0,1000.0,4000.0,0.0,0.0,0.0,45,34,21,125.33333333333331,6453.444444444442,10
102,1100.0,512.0,1500.0,0.0,1.0,1.0,7,34,21,125.33333333333331,14002.777777777774,10
52,140.0,1000.0,16000.0,16.0,1.0,3.0,138,34,21,125.33333333333331,160.4444444444449,10
121,17.0,4000.0,16000.0,32.0,6.0,12.0,133,27,15,319.4,34744.95999999999,10
73,300.0,768.0,3000.0,0.0,6.0,24.0,36,34,21,125.33333333333331,7980.444444444441,10
11,400.0,512.0,3500.0,4.0,1.0,6.0,40,34,21,125.33333333333331,7281.777777777775,10
108,900.0,512.0,1000.0,0.0,1.0,2.0,11,34,21,125.33333333333331,13072.111111111108,10
158,84.0,1000.0,2000.0,0.0,1.0,6.0,12,34,21,125.33333333333331,12844.44444444444,10
140,92.0,2000.0,8000.0,32.0,1.0,6.0,62,34,21,125.33333333333331,4011.1111111111086,10
25,320.0,512.0,2000.0,4.0,1.0,3.0,69,34,21,125.33333333333331,3173.4444444444425,10
62,125.0,512.0,1000.0,0.0,8.0,20.0,36,34,21,125.33333333333331,7980.444444444441,10
198,30.0,8000.0,64000.0,96.0,12.0,176.0,915,27,15,319.4,354739.36000000004,10
14,350.0,64.0,64.0,0.0,1.0,4.0,10,34,21,125.33333333333331,13301.777777777774,10
200,180.0,262.0,4000.0,0.0,1.0,3.0,12,34,21,125.33333333333331,12844.44444444444,10
77,300.0,384.0,12000.0,6.0,1.0,24.0,53,34,21,125.33333333333331,5232.111111111109,10
142,92.0,2000.0,8000.0,4.0,1.0,6.0,50,34,21,125.33333333333331,5675.111111111109,10
71,75.0,3000.0,8000.0,8.0,3.0,48.0,64,27,15,319.4,65229.15999999999,10
96,26.0,16000.0,32000.0,64.0,8.0,24.0,465,27,15,319.4,21199.360000000008,10
83,330.0,1000.0,2000.0,0.0,1.0,2.0,16,34,21,125.33333333333331,11953.777777777774,10
138,115.0,2000.0,8000.0,16.0,1.0,3.0,50,34,21,125.33333333333331,5675.111111111109,10
45,133.0,1000.0,8000.0,9.0,3.0,12.0,72,34,21,125.33333333333331,2844.4444444444425,10
125,50.0,2000.0,4000.0,0.0,3.0,6.0,27,34,21,125.33333333333331,9669.444444444442,10
76,300.0,768.0,4500.0,0.0,1.0,24.0,45,34,21,125.33333333333331,6453.444444444442,10
70,75.0,2000.0,8000.0,8.0,3.0,24.0,62,34,21,125.33333333333331,4011.1111111111086,10
61,800.0,256.0,8000.0,0.0,1.0,4.0,22,34,21,125.33333333333331,10677.777777777774,10
99,480.0,96.0,512.0,0.0,1.0,1.0,6,34,21,125.33333333333331,14240.44444444444,10
16,167.0,524.0,2000.0,8.0,4.0,15.0,19,34,21,125.33333333333331,11306.777777777774,10
4,29.0,8000.0,16000.0,32.0,8.0,16.0,132,27,15,319.4,35118.759999999995,10
131,100.0,1000.0,8000.0,0.0,2.0,6.0,16,34,21,125.33333333333331,11953.777777777774,10
59,800.0,256.0,8000.0,0.0,1.0,4.0,20,34,21,125.33333333333331,11095.111111111108,10
147,50.0,4000.0,16000.0,64.0,5.0,10.0,111,27,15,319.4,43430.55999999999,10
30,25.0,1310.0,2620.0,131.0,12.0,24.0,274,34,21,125.33333333333331,22101.777777777785,10
