,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
186,52.0,4000.0,16000.0,32.0,4.0,12.0,130,2,0,262.7391304347826,17619.676748582235,7
189,59.0,8000.0,16000.0,64.0,12.0,24.0,188,2,0,262.7391304347826,5585.93761814745,7
190,26.0,8000.0,24000.0,32.0,8.0,16.0,173,2,0,262.7391304347826,8053.111531190929,7
191,26.0,8000.0,32000.0,64.0,12.0,16.0,248,2,0,262.7391304347826,217.2419659735354,7
193,116.0,2000.0,8000.0,32.0,5.0,28.0,70,2,0,262.7391304347826,37148.37240075615,7
197,50.0,4000.0,32000.0,112.0,52.0,104.0,397,2,0,262.7391304347826,18025.981096408315,7
200,180.0,262.0,4000.0,0.0,1.0,3.0,12,29,15,31.11764705882353,365.48442906574394,7
203,180.0,512.0,4000.0,0.0,1.0,3.0,21,29,15,31.11764705882353,102.3667820069204,7
204,124.0,1000.0,8000.0,0.0,1.0,8.0,42,33,17,58.2,262.4400000000001,7
205,98.0,1000.0,8000.0,32.0,2.0,8.0,46,2,0,262.7391304347826,46975.850661625715,7
206,125.0,2000.0,8000.0,0.0,2.0,14.0,52,22,10,64.0,144.0,7
207,480.0,512.0,8000.0,32.0,0.0,0.0,67,2,0,262.7391304347826,38313.80718336484,7
67,105.0,256.0,2000.0,0.0,3.0,10.0,26,33,20,51.0,625.0,8
92,140.0,2000.0,4000.0,8.0,1.0,20.0,22,32,20,37.208333333333336,231.29340277777786,8
161,56.0,2000.0,8000.0,0.0,1.0,8.0,24,34,21,72.16666666666667,2320.0277777777783,8
18,143.0,1000.0,2000.0,0.0,5.0,16.0,31,33,20,51.0,400.0,8
22,143.0,2300.0,6200.0,0.0,6.0,64.0,61,33,20,51.0,100.0,8
72,175.0,256.0,2000.0,0.0,3.0,24.0,22,33,20,51.0,841.0,8
181,240.0,512.0,1000.0,8.0,1.0,3.0,6,32,20,37.208333333333336,973.9600694444446,8
194,50.0,2000.0,32000.0,24.0,6.0,26.0,114,28,16,165.0,2601.0,8
104,600.0,768.0,2000.0,0.0,1.0,1.0,16,30,19,25.0,81.0,8
40,50.0,1000.0,8000.0,8.0,3.0,5.0,36,34,21,72.16666666666667,1308.027777777778,8
129,50.0,2000.0,16000.0,24.0,1.0,6.0,80,29,17,60.25,390.0625,8
8,23.0,16000.0,64000.0,64.0,16.0,32.0,636,2,0,265.7142857142857,137111.51020408163,8
88,140.0,2000.0,32000.0,32.0,1.0,20.0,134,29,17,60.25,5439.0625,8
147,50.0,4000.0,16000.0,64.0,5.0,10.0,111,2,0,265.7142857142857,23936.510204081635,8
32,50.0,2620.0,10480.0,30.0,12.0,24.0,32,26,15,134.0,10404.0,8
135,50.0,2000.0,16000.0,24.0,6.0,16.0,54,29,17,60.25,39.0625,8
55,110.0,1000.0,12000.0,16.0,1.0,2.0,60,29,17,60.25,0.0625,8
83,330.0,1000.0,2000.0,0.0,1.0,2.0,16,32,20,37.208333333333336,449.7934027777779,8
31,25.0,1310.0,2620.0,131.0,12.0,24.0,368,26,15,134.0,54756.0,8
119,25.0,2000.0,12000.0,16.0,3.0,5.0,66,29,17,60.25,33.0625,8
77,300.0,384.0,12000.0,6.0,1.0,24.0,53,36,22,50.0,9.0,8
126,50.0,2000.0,8000.0,8.0,3.0,6.0,45,34,21,72.16666666666667,738.027777777778,8
108,900.0,512.0,1000.0,0.0,1.0,2.0,11,30,19,25.0,196.0,8
48,320.0,512.0,8000.0,4.0,1.0,5.0,40,36,22,50.0,100.0,8
164,56.0,4000.0,16000.0,0.0,1.0,8.0,46,2,0,265.7142857142857,48274.36734693878,8
142,92.0,2000.0,8000.0,4.0,1.0,6.0,50,34,21,72.16666666666667,491.3611111111113,8
105,400.0,2000.0,4000.0,0.0,1.0,1.0,32,30,19,25.0,49.0,8
198,30.0,8000.0,64000.0,96.0,12.0,176.0,915,2,0,265.7142857142857,421571.9387755101,8
201,180.0,512.0,4000.0,0.0,1.0,3.0,14,32,20,37.208333333333336,538.6267361111112,8
20,143.0,1500.0,6300.0,0.0,5.0,32.0,30,34,21,72.16666666666667,1778.0277777777783,8
97,26.0,8000.0,32000.0,0.0,8.0,24.0,277,2,0,265.7142857142857,127.36734693877533,8
46,810.0,512.0,512.0,8.0,1.0,1.0,18,30,19,25.0,49.0,8
66,90.0,256.0,1000.0,0.0,3.0,10.0,17,33,20,51.0,1156.0,8
15,200.0,512.0,16000.0,0.0,4.0,32.0,35,34,21,72.16666666666667,1381.3611111111115,8
47,810.0,1000.0,5000.0,0.0,1.0,1.0,20,30,19,25.0,25.0,8
74,300.0,768.0,3000.0,6.0,6.0,24.0,44,33,20,51.0,49.0,8
21,143.0,3100.0,6200.0,0.0,5.0,20.0,33,2,0,265.7142857142857,54155.93877551021,8
112,225.0,2000.0,4000.0,8.0,3.0,6.0,40,33,20,51.0,121.0,8
202,180.0,262.0,4000.0,0.0,1.0,3.0,18,32,20,37.208333333333336,368.9600694444445,8
53,200.0,1000.0,8000.0,0.0,1.0,2.0,36,34,21,72.16666666666667,1308.027777777778,8
41,50.0,2000.0,16000.0,8.0,3.0,5.0,40,34,21,72.16666666666667,1034.6944444444448,8
99,480.0,96.0,512.0,0.0,1.0,1.0,6,30,19,25.0,361.0,8
71,75.0,3000.0,8000.0,8.0,3.0,48.0,64,2,0,265.7142857142857,40688.65306122449,8
30,25.0,1310.0,2620.0,131.0,12.0,24.0,274,26,15,134.0,19600.0,8
155,38.0,8000.0,32000.0,64.0,8.0,24.0,326,2,0,265.7142857142857,3634.3673469387745,8
26,320.0,256.0,6000.0,0.0,1.0,6.0,33,32,20,37.208333333333336,17.710069444444464,8
98,26.0,8000.0,16000.0,0.0,8.0,16.0,185,2,0,265.7142857142857,6514.795918367348,8
33,50.0,2620.0,10480.0,30.0,12.0,24.0,63,26,15,134.0,5041.0,8
23,110.0,3100.0,6200.0,0.0,6.0,64.0,76,2,0,265.7142857142857,35991.510204081635,8
10,400.0,1000.0,3000.0,0.0,1.0,2.0,38,30,19,25.0,169.0,8
65,75.0,2000.0,16000.0,128.0,1.0,38.0,259,27,15,66.0,37249.0,8
118,25.0,2000.0,12000.0,8.0,1.0,4.0,49,34,21,72.16666666666667,536.6944444444447,8
180,160.0,2000.0,8000.0,32.0,1.0,13.0,109,18,8,67.0,1764.0,8
79,180.0,768.0,12000.0,6.0,1.0,31.0,84,34,21,72.16666666666667,140.02777777777766,8
139,115.0,2000.0,4000.0,2.0,1.0,5.0,40,32,20,37.208333333333336,7.793402777777764,8
78,300.0,192.0,768.0,6.0,6.0,24.0,36,33,20,51.0,225.0,8
120,17.0,4000.0,16000.0,8.0,6.0,12.0,100,2,0,265.7142857142857,27461.22448979592,8
107,900.0,1000.0,1000.0,0.0,1.0,2.0,11,30,19,25.0,196.0,8
132,100.0,1000.0,8000.0,24.0,2.0,6.0,26,29,17,60.25,1173.0625,8
187,70.0,4000.0,12000.0,8.0,6.0,8.0,75,2,0,265.7142857142857,36371.93877551021,8
185,105.0,2000.0,8000.0,16.0,4.0,14.0,58,29,17,60.25,5.0625,8
124,800.0,768.0,2000.0,0.0,0.0,0.0,20,30,19,25.0,25.0,8
166,38.0,4000.0,8000.0,32.0,16.0,32.0,116,2,0,265.7142857142857,22414.36734693878,8
151,40.0,8000.0,32000.0,64.0,8.0,24.0,277,2,0,265.7142857142857,127.36734693877533,8
125,50.0,2000.0,4000.0,0.0,3.0,6.0,27,33,20,51.0,576.0,8
113,225.0,2000.0,4000.0,8.0,3.0,6.0,34,33,20,51.0,289.0,8
25,320.0,512.0,2000.0,4.0,1.0,3.0,69,32,20,37.208333333333336,1010.7100694444443,8
183,105.0,2000.0,4000.0,8.0,3.0,8.0,22,33,20,51.0,841.0,8
1,29.0,8000.0,32000.0,32.0,8.0,32.0,269,2,0,265.7142857142857,10.795918367346886,8
141,92.0,2000.0,8000.0,32.0,1.0,6.0,60,29,17,60.25,0.0625,8
36,50.0,500.0,2000.0,8.0,1.0,4.0,20,32,20,37.208333333333336,296.1267361111112,8
35,64.0,5240.0,20970.0,30.0,12.0,24.0,208,2,0,265.7142857142857,3330.9387755102052,8
115,185.0,2000.0,16000.0,16.0,1.0,6.0,76,18,8,67.0,81.0,8
63,75.0,2000.0,8000.0,64.0,1.0,38.0,144,27,15,66.0,6084.0,8
76,300.0,768.0,4500.0,0.0,1.0,24.0,45,32,20,37.208333333333336,60.71006944444441,8
122,1500.0,768.0,1000.0,0.0,0.0,0.0,12,30,19,25.0,169.0,8
45,133.0,1000.0,8000.0,9.0,3.0,12.0,72,34,21,72.16666666666667,0.02777777777777936,8
75,300.0,768.0,12000.0,6.0,6.0,24.0,50,36,22,50.0,0.0,8
5,26.0,8000.0,32000.0,64.0,8.0,32.0,318,2,0,265.7142857142857,2733.795918367346,8
208,480.0,1000.0,4000.0,0.0,0.0,0.0,45,30,19,25.0,400.0,8
143,75.0,4000.0,16000.0,16.0,1.0,6.0,66,2,0,265.7142857142857,39885.79591836735,8
178,160.0,1000.0,4000.0,8.0,1.0,14.0,38,32,20,37.208333333333336,0.6267361111111074,8
28,320.0,512.0,5000.0,4.0,1.0,5.0,77,32,20,37.208333333333336,1583.3767361111109,8
199,30.0,8000.0,64000.0,128.0,12.0,176.0,1150,2,0,265.7142857142857,781961.2244897959,8
1,29.0,8000.0,32000.0,32.0,8.0,32.0,269,2,0,207.25,3813.0625,9
2,29.0,8000.0,32000.0,32.0,8.0,32.0,220,2,0,207.25,162.5625,9
3,29.0,8000.0,32000.0,32.0,8.0,32.0,172,2,0,207.25,1242.5625,9
4,29.0,8000.0,16000.0,32.0,8.0,16.0,132,2,0,207.25,5662.5625,9
5,26.0,8000.0,32000.0,64.0,8.0,32.0,318,2,0,207.25,12265.5625,9
7,23.0,16000.0,32000.0,64.0,16.0,32.0,489,2,0,207.25,79383.0625,9
8,23.0,16000.0,64000.0,64.0,16.0,32.0,636,2,0,207.25,183826.5625,9
13,50.0,4000.0,16000.0,65.0,1.0,8.0,138,2,0,207.25,4795.5625,9
14,350.0,64.0,64.0,0.0,1.0,4.0,10,29,15,25.705882352941178,246.6747404844291,9
17,143.0,512.0,5000.0,0.0,7.0,32.0,28,31,16,57.333333333333336,860.4444444444446,9
19,110.0,5000.0,5000.0,142.0,8.0,64.0,120,2,0,207.25,7612.5625,9
21,143.0,3100.0,6200.0,0.0,5.0,20.0,33,2,0,207.25,30363.0625,9
25,320.0,512.0,2000.0,4.0,1.0,3.0,69,29,15,25.705882352941178,1874.3806228373705,9
27,320.0,256.0,3000.0,4.0,1.0,3.0,27,29,15,25.705882352941178,1.674740484429063,9
35,64.0,5240.0,20970.0,30.0,12.0,24.0,208,2,0,207.25,0.5625,9
37,50.0,1000.0,4000.0,8.0,1.0,5.0,29,32,16,38.68421052631579,93.7839335180055,9
38,50.0,2000.0,8000.0,8.0,1.0,5.0,71,35,18,85.33333333333333,205.44444444444431,9
39,50.0,1000.0,4000.0,8.0,3.0,5.0,26,31,16,57.333333333333336,981.7777777777779,9
40,50.0,1000.0,8000.0,8.0,3.0,5.0,36,35,18,85.33333333333333,2433.7777777777774,9
41,50.0,2000.0,16000.0,8.0,3.0,5.0,40,35,18,85.33333333333333,2055.111111111111,9
43,50.0,2000.0,16000.0,8.0,3.0,6.0,60,35,18,85.33333333333333,641.7777777777775,9
45,133.0,1000.0,8000.0,9.0,3.0,12.0,72,35,18,85.33333333333333,177.77777777777766,9
47,810.0,1000.0,5000.0,0.0,1.0,1.0,20,29,15,25.705882352941178,32.55709342560555,9
49,200.0,512.0,8000.0,8.0,1.0,8.0,62,35,18,85.33333333333333,544.4444444444442,9
50,700.0,384.0,8000.0,0.0,1.0,1.0,24,34,17,50.0,676.0,9
56,220.0,1000.0,8000.0,16.0,1.0,2.0,71,38,20,54.0,289.0,9
60,800.0,256.0,8000.0,0.0,1.0,4.0,16,34,17,50.0,1156.0,9
61,800.0,256.0,8000.0,0.0,1.0,4.0,22,34,17,50.0,784.0,9
64,75.0,2000.0,16000.0,64.0,1.0,38.0,144,42,22,105.0,1521.0,9
65,75.0,2000.0,16000.0,128.0,1.0,38.0,259,42,22,105.0,23716.0,9
66,90.0,256.0,1000.0,0.0,3.0,10.0,17,31,16,57.333333333333336,1626.777777777778,9
69,105.0,2000.0,4000.0,8.0,3.0,19.0,32,31,16,57.333333333333336,641.7777777777779,9
71,75.0,3000.0,8000.0,8.0,3.0,48.0,64,2,0,207.25,20520.5625,9
73,300.0,768.0,3000.0,0.0,6.0,24.0,36,30,15,41.0,25.0,9
76,300.0,768.0,4500.0,0.0,1.0,24.0,45,30,15,41.0,16.0,9
77,300.0,384.0,12000.0,6.0,1.0,24.0,53,34,17,50.0,9.0,9
78,300.0,192.0,768.0,6.0,6.0,24.0,36,30,15,41.0,25.0,9
79,180.0,768.0,12000.0,6.0,1.0,31.0,84,35,18,85.33333333333333,1.7777777777777652,9
83,330.0,1000.0,2000.0,0.0,1.0,2.0,16,29,15,25.705882352941178,94.20415224913496,9
84,330.0,1000.0,4000.0,0.0,3.0,6.0,22,29,15,25.705882352941178,13.733564013840839,9
91,140.0,2000.0,32000.0,32.0,1.0,54.0,189,40,21,137.5,2652.25,9
92,140.0,2000.0,4000.0,8.0,1.0,20.0,22,32,16,38.68421052631579,278.3628808864265,9
94,57.0,4000.0,24000.0,64.0,12.0,16.0,237,2,0,207.25,885.0625,9
96,26.0,16000.0,32000.0,64.0,8.0,24.0,465,2,0,207.25,66435.0625,9
101,115.0,512.0,6000.0,16.0,1.0,6.0,45,38,20,54.0,81.0,9
102,1100.0,512.0,1500.0,0.0,1.0,1.0,7,29,15,25.705882352941178,349.91003460207617,9
106,400.0,4000.0,8000.0,0.0,1.0,1.0,32,2,0,207.25,30712.5625,9
108,900.0,512.0,1000.0,0.0,1.0,2.0,11,29,15,25.705882352941178,216.26297577854675,9
109,900.0,1000.0,4000.0,4.0,1.0,2.0,18,29,15,25.705882352941178,59.38062283737026,9
111,900.0,2000.0,4000.0,0.0,3.0,6.0,37,29,15,25.705882352941178,127.55709342560552,9
113,225.0,2000.0,4000.0,8.0,3.0,6.0,34,31,16,57.333333333333336,544.4444444444446,9
114,180.0,2000.0,8000.0,8.0,1.0,6.0,50,35,18,85.33333333333333,1248.4444444444441,9
121,17.0,4000.0,16000.0,32.0,6.0,12.0,133,2,0,207.25,5513.0625,9
122,1500.0,768.0,1000.0,0.0,0.0,0.0,12,29,15,25.705882352941178,187.8512110726644,9
123,1500.0,768.0,2000.0,0.0,0.0,0.0,18,29,15,25.705882352941178,59.38062283737026,9
124,800.0,768.0,2000.0,0.0,0.0,0.0,20,29,15,25.705882352941178,32.55709342560555,9
125,50.0,2000.0,4000.0,0.0,3.0,6.0,27,31,16,57.333333333333336,920.1111111111112,9
127,50.0,2000.0,8000.0,8.0,1.0,6.0,56,35,18,85.33333333333333,860.4444444444441,9
132,100.0,1000.0,8000.0,24.0,2.0,6.0,26,38,20,54.0,784.0,9
133,100.0,1000.0,8000.0,24.0,3.0,6.0,32,38,20,54.0,484.0,9
137,150.0,512.0,4000.0,0.0,8.0,128.0,30,31,16,57.333333333333336,747.1111111111112,9
138,115.0,2000.0,8000.0,16.0,1.0,3.0,50,38,20,54.0,16.0,9
140,92.0,2000.0,8000.0,32.0,1.0,6.0,62,38,20,54.0,64.0,9
141,92.0,2000.0,8000.0,32.0,1.0,6.0,60,38,20,54.0,36.0,9
150,40.0,8000.0,16000.0,32.0,8.0,16.0,214,2,0,207.25,45.5625,9
153,38.0,16000.0,32000.0,128.0,16.0,32.0,510,2,0,207.25,91657.5625,9
155,38.0,8000.0,32000.0,64.0,8.0,24.0,326,2,0,207.25,14101.5625,9
161,56.0,2000.0,8000.0,0.0,1.0,8.0,24,35,18,85.33333333333333,3761.7777777777774,9
162,56.0,4000.0,8000.0,0.0,1.0,8.0,34,2,0,207.25,30015.5625,9
163,56.0,4000.0,12000.0,0.0,1.0,8.0,42,2,0,207.25,27307.5625,9
165,38.0,4000.0,8000.0,32.0,16.0,32.0,51,2,0,207.25,24414.0625,9
167,38.0,8000.0,16000.0,64.0,4.0,8.0,100,2,0,207.25,11502.5625,9
173,250.0,512.0,4000.0,0.0,1.0,7.0,25,32,16,38.68421052631579,187.2576177285318,9
176,160.0,512.0,4000.0,2.0,1.0,5.0,30,32,16,38.68421052631579,75.41551246537392,9
178,160.0,1000.0,4000.0,8.0,1.0,14.0,38,32,16,38.68421052631579,0.46814404432132706,9
180,160.0,2000.0,8000.0,32.0,1.0,13.0,109,38,20,54.0,3025.0,9
184,105.0,2000.0,6000.0,16.0,6.0,16.0,33,38,20,54.0,441.0,9
190,26.0,8000.0,24000.0,32.0,8.0,16.0,173,2,0,207.25,1173.0625,9
197,50.0,4000.0,32000.0,112.0,52.0,104.0,397,2,0,207.25,36005.0625,9
202,180.0,262.0,4000.0,0.0,1.0,3.0,18,32,16,38.68421052631579,427.8365650969528,9
203,180.0,512.0,4000.0,0.0,1.0,3.0,21,32,16,38.68421052631579,312.7313019390581,9
206,125.0,2000.0,8000.0,0.0,2.0,14.0,52,35,18,85.33333333333333,1111.1111111111109,9
208,480.0,1000.0,4000.0,0.0,0.0,0.0,45,29,15,25.705882352941178,372.26297577854666,9
182,240.0,512.0,2000.0,8.0,1.0,5.0,11,41,24,41.17391304347826,910.4650283553874,10
164,56.0,4000.0,16000.0,0.0,1.0,8.0,46,1,0,231.07692307692307,34253.4674556213,10
46,810.0,512.0,512.0,8.0,1.0,1.0,18,35,21,23.27777777777778,27.854938271604947,10
18,143.0,1000.0,2000.0,0.0,5.0,16.0,31,40,23,33.0,4.0,10
53,200.0,1000.0,8000.0,0.0,1.0,2.0,36,41,24,41.17391304347826,26.769376181474453,10
181,240.0,512.0,1000.0,8.0,1.0,3.0,6,41,24,41.17391304347826,1237.20415879017,10
191,26.0,8000.0,32000.0,64.0,12.0,16.0,248,1,0,231.07692307692307,286.3905325443791,10
74,300.0,768.0,3000.0,6.0,6.0,24.0,44,40,23,33.0,121.0,10
149,72.0,2000.0,8000.0,16.0,6.0,8.0,105,44,26,57.8,2227.84,10
146,60.0,4000.0,16000.0,64.0,5.0,8.0,93,1,0,231.07692307692307,19065.23668639053,10
82,300.0,1000.0,16000.0,8.0,2.0,112.0,38,1,0,231.07692307692307,37278.698224852065,10
168,38.0,8000.0,24000.0,160.0,4.0,8.0,140,1,0,231.07692307692307,8295.00591715976,10
54,110.0,1000.0,4000.0,16.0,1.0,2.0,26,44,26,57.8,1011.2399999999998,10
70,75.0,2000.0,8000.0,8.0,3.0,24.0,62,40,23,33.0,841.0,10
129,50.0,2000.0,16000.0,24.0,1.0,6.0,80,1,0,231.07692307692307,22824.23668639053,10
42,50.0,2000.0,16000.0,8.0,3.0,6.0,52,1,0,231.07692307692307,32068.54437869822,10
120,17.0,4000.0,16000.0,8.0,6.0,12.0,100,1,0,231.07692307692307,17181.159763313608,10
170,200.0,1000.0,2000.0,0.0,1.0,2.0,25,41,24,41.17391304347826,261.59546313799615,10
154,48.0,4000.0,24000.0,32.0,8.0,24.0,214,1,0,231.07692307692307,291.6213017751476,10
196,50.0,2000.0,32000.0,112.0,52.0,104.0,307,1,0,231.07692307692307,5764.313609467457,10
157,112.0,1000.0,1000.0,0.0,1.0,4.0,8,41,24,41.17391304347826,1100.508506616257,10
72,175.0,256.0,2000.0,0.0,3.0,24.0,22,40,23,33.0,121.0,10
136,50.0,2000.0,16000.0,24.0,6.0,16.0,65,1,0,231.07692307692307,27581.54437869822,10
118,25.0,2000.0,12000.0,8.0,1.0,4.0,49,1,0,231.07692307692307,33152.00591715976,10
9,23.0,32000.0,64000.0,128.0,32.0,64.0,1144,1,0,231.07692307692307,833428.5443786982,10
145,60.0,2000.0,16000.0,64.0,5.0,8.0,74,1,0,231.07692307692307,24673.159763313604,10
159,56.0,1000.0,4000.0,0.0,1.0,6.0,17,41,24,41.17391304347826,584.3780718336483,10
58,800.0,256.0,8000.0,0.0,1.0,4.0,14,38,22,45.0,961.0,10
103,1100.0,768.0,2000.0,0.0,1.0,1.0,13,35,21,23.27777777777778,105.63271604938274,10
117,225.0,1000.0,4000.0,2.0,3.0,6.0,24,40,23,33.0,81.0,10
81,300.0,1000.0,4000.0,8.0,3.0,64.0,38,39,23,30.33333333333333,58.77777777777785,10
107,900.0,1000.0,1000.0,0.0,1.0,2.0,11,38,22,45.0,1156.0,10
207,480.0,512.0,8000.0,32.0,0.0,0.0,67,44,26,57.8,84.64000000000006,10
28,320.0,512.0,5000.0,4.0,1.0,5.0,77,41,24,41.17391304347826,1283.5085066162574,10
172,200.0,2000.0,8000.0,64.0,1.0,5.0,41,44,26,57.8,282.2399999999999,10
32,50.0,2620.0,10480.0,30.0,12.0,24.0,32,43,25,85.5,2862.25,10
139,115.0,2000.0,4000.0,2.0,1.0,5.0,40,42,24,34.0,36.0,10
194,50.0,2000.0,32000.0,24.0,6.0,26.0,114,1,0,231.07692307692307,13707.00591715976,10
89,140.0,2000.0,8000.0,32.0,1.0,54.0,66,43,25,85.5,380.25,10
204,124.0,1000.0,8000.0,0.0,1.0,8.0,42,41,24,41.17391304347826,0.6824196597353543,10
158,84.0,1000.0,2000.0,0.0,1.0,6.0,12,41,24,41.17391304347826,851.1172022684308,10
160,56.0,2000.0,6000.0,0.0,1.0,8.0,21,42,24,34.0,169.0,10
185,105.0,2000.0,8000.0,16.0,4.0,14.0,58,44,26,57.8,0.04000000000000114,10
67,105.0,256.0,2000.0,0.0,3.0,10.0,26,40,23,33.0,49.0,10
148,72.0,4000.0,16000.0,64.0,8.0,16.0,143,1,0,231.07692307692307,7757.544378698223,10
11,400.0,512.0,3500.0,4.0,1.0,6.0,40,38,22,45.0,25.0,10
26,320.0,256.0,6000.0,0.0,1.0,6.0,33,41,24,41.17391304347826,66.812854442344,10
177,160.0,512.0,2000.0,2.0,3.0,8.0,32,40,23,33.0,1.0,10
169,38.0,4000.0,16000.0,128.0,16.0,32.0,212,1,0,231.07692307692307,363.92899408283984,10
187,70.0,4000.0,12000.0,8.0,6.0,8.0,75,1,0,231.07692307692307,24360.00591715976,10
33,50.0,2620.0,10480.0,30.0,12.0,24.0,63,43,25,85.5,506.25,10
29,320.0,256.0,5000.0,4.0,1.0,6.0,27,41,24,41.17391304347826,200.8998109640831,10
57,800.0,256.0,8000.0,0.0,1.0,4.0,12,38,22,45.0,1089.0,10
88,140.0,2000.0,32000.0,32.0,1.0,20.0,134,1,0,231.07692307692307,9423.928994082838,10
119,25.0,2000.0,12000.0,16.0,3.0,5.0,66,1,0,231.07692307692307,27250.390532544374,10
63,75.0,2000.0,8000.0,64.0,1.0,38.0,144,43,25,85.5,3422.25,10
193,116.0,2000.0,8000.0,32.0,5.0,28.0,70,43,25,85.5,240.25,10
105,400.0,2000.0,4000.0,0.0,1.0,1.0,32,36,21,32.0,0.0,10
10,400.0,1000.0,3000.0,0.0,1.0,2.0,38,38,22,45.0,49.0,10
68,105.0,1000.0,4000.0,0.0,3.0,24.0,32,40,23,33.0,1.0,10
147,50.0,4000.0,16000.0,64.0,5.0,10.0,111,1,0,231.07692307692307,14418.4674556213,10
135,50.0,2000.0,16000.0,24.0,6.0,16.0,54,1,0,231.07692307692307,31356.23668639053,10
6,23.0,16000.0,32000.0,64.0,16.0,32.0,367,1,0,231.07692307692307,18475.08284023669,10
144,60.0,4000.0,16000.0,32.0,1.0,6.0,86,1,0,231.07692307692307,21047.313609467452,10
62,125.0,512.0,1000.0,0.0,8.0,20.0,36,40,23,33.0,9.0,10
116,180.0,2000.0,16000.0,16.0,1.0,6.0,66,1,0,231.07692307692307,27250.390532544374,10
142,92.0,2000.0,8000.0,4.0,1.0,6.0,50,42,24,34.0,256.0,10
166,38.0,4000.0,8000.0,32.0,16.0,32.0,116,43,25,85.5,930.25,10
15,200.0,512.0,16000.0,0.0,4.0,32.0,35,1,0,231.07692307692307,38446.159763313604,10
59,800.0,256.0,8000.0,0.0,1.0,4.0,20,38,22,45.0,625.0,10
90,140.0,2000.0,32000.0,32.0,1.0,54.0,141,1,0,231.07692307692307,8113.852071005916,10
34,56.0,5240.0,20970.0,30.0,12.0,24.0,106,1,0,231.07692307692307,15644.23668639053,10
130,50.0,8000.0,16000.0,48.0,1.0,10.0,136,1,0,231.07692307692307,9039.621301775145,10
52,140.0,1000.0,16000.0,16.0,1.0,3.0,138,1,0,231.07692307692307,8663.313609467454,10
97,26.0,8000.0,32000.0,0.0,8.0,24.0,277,1,0,231.07692307692307,2108.928994082841,10
128,50.0,2000.0,16000.0,24.0,1.0,6.0,70,1,0,231.07692307692307,25945.77514792899,10
195,50.0,2000.0,32000.0,48.0,26.0,52.0,208,1,0,231.07692307692307,532.5443786982244,10
143,75.0,4000.0,16000.0,16.0,1.0,6.0,66,1,0,231.07692307692307,27250.390532544374,10
151,40.0,8000.0,32000.0,64.0,8.0,24.0,277,1,0,231.07692307692307,2108.928994082841,10
86,140.0,2000.0,4000.0,0.0,4.0,8.0,40,40,23,33.0,49.0,10
189,59.0,8000.0,16000.0,64.0,12.0,24.0,188,1,0,231.07692307692307,1855.621301775147,10
44,133.0,1000.0,12000.0,9.0,3.0,12.0,72,1,0,231.07692307692307,25305.4674556213,10
175,250.0,1000.0,16000.0,1.0,1.0,8.0,50,1,0,231.07692307692307,32788.85207100592,10
55,110.0,1000.0,12000.0,16.0,1.0,2.0,60,1,0,231.07692307692307,29267.313609467452,10
