,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue
180,0.0964261631827377,0.059679037111334,0.11794354838709678,0.24427480916030533,0.019230769230769232,0.07386363636363637,109,109.91236868525515,0.8324166178342033
181,0.15037086985839515,0.013039117352056168,0.007686491935483871,0.061068702290076333,0.019230769230769232,0.017045454545454544,6,33.78741865343151,772.1406354210734
183,0.05933917734322319,0.059679037111334,0.05493951612903226,0.061068702290076333,0.057692307692307696,0.045454545454545456,22,60.89331963396887,1512.6903121500686
185,0.05933917734322319,0.059679037111334,0.11794354838709678,0.12213740458015267,0.07692307692307693,0.07954545454545454,58,92.24481313155022,1172.7072264147941
187,0.03573836817262306,0.12236710130391174,0.18094758064516128,0.061068702290076333,0.11538461538461539,0.045454545454545456,75,104.70099497102923,882.1491022691038
188,0.028320971004720162,0.12236710130391174,0.18094758064516128,0.24427480916030533,0.11538461538461539,0.06818181818181818,113,144.13507228171315,969.3927259875024
189,0.028320971004720162,0.2477432296890672,0.2439516129032258,0.48854961832061067,0.23076923076923078,0.13636363636363635,188,245.6651081896633,3325.2647025255733
194,0.022252191503708697,0.059679037111334,0.4959677419354839,0.183206106870229,0.11538461538461539,0.14772727272727273,114,198.52059212772298,7143.7304936209075
197,0.022252191503708697,0.12236710130391174,0.4959677419354839,0.8549618320610687,1.0,0.5909090909090909,397,471.6544789521927,5573.291227623379
198,0.008766014834794335,0.2477432296890672,1.0,0.732824427480916,0.23076923076923078,1.0,915,551.5045371981796,132128.9514775096
201,0.10991233985165205,0.013039117352056168,0.05493951612903226,0.0,0.019230769230769232,0.017045454545454544,14,32.90614477506975,357.44231025589716
202,0.10991233985165205,0.005203109327983952,0.05493951612903226,0.0,0.019230769230769232,0.017045454545454544,18,31.59471080882451,184.81616197556994
204,0.07215104517869184,0.028335005015045135,0.11794354838709678,0.0,0.019230769230769232,0.045454545454545456,42,53.22708926236842,126.04753330518835
205,0.05461901550910317,0.028335005015045135,0.11794354838709678,0.24427480916030533,0.038461538461538464,0.045454545454545456,46,104.54857535463033,3427.935676056826
208,0.3122049898853675,0.028335005015045135,0.05493951612903226,0.0,0.0,0.0,45,26.34961959809316,347.83668913583074
73,0.19082939986513822,0.02106318956870612,0.03918850806451613,0.0,0.11538461538461539,0.13636363636363635,36,34.39383587813975,2.579763186351118
2,0.008091706001348618,0.2477432296890672,0.4959677419354839,0.24427480916030533,0.15384615384615385,0.18181818181818182,220,229.71737632382096,94.4274026187561
136,0.022252191503708697,0.059679037111334,0.2439516129032258,0.183206106870229,0.11538461538461539,0.09090909090909091,65,115.33437796001627,2533.5496046217713
69,0.05933917734322319,0.059679037111334,0.05493951612903226,0.061068702290076333,0.057692307692307696,0.10795454545454546,32,45.77618331612974,189.78322675961138
54,0.06271072151045179,0.028335005015045135,0.05493951612903226,0.12213740458015267,0.019230769230769232,0.011363636363636364,26,33.63615354078869,58.310840898499656
96,0.006068779501011463,0.49849548645937813,0.4959677419354839,0.48854961832061067,0.15384615384615385,0.13636363636363635,465,280.1984312996402,34151.619794113794
30,0.005394470667565745,0.03805165496489468,0.033203125,1.0,0.23076923076923078,0.13636363636363635,274,157.1106637680749,13663.116924740041
21,0.08496291301416048,0.09415747241725175,0.08959173387096774,0.0,0.09615384615384616,0.11363636363636363,33,55.78027149820668,518.9407695320076
131,0.055967633175994604,0.028335005015045135,0.11794354838709678,0.0,0.038461538461538464,0.03409090909090909,16,42.51768009629273,703.1873576893196
122,1.0,0.02106318956870612,0.007686491935483871,0.0,0.0,0.0,12,-22.065024005762965,1160.425860513207
27,0.2043155765340526,0.0050150451354062184,0.03918850806451613,0.030534351145038167,0.019230769230769232,0.017045454545454544,27,13.358675948465677,186.0857218789688
146,0.02899527983816588,0.12236710130391174,0.2439516129032258,0.48854961832061067,0.09615384615384616,0.045454545454545456,93,148.65099790027844,3097.0335672967954
72,0.10654079568442347,0.0050150451354062184,0.0234375,0.0,0.057692307692307696,0.13636363636363635,22,26.124498087464843,17.011484473501152
133,0.055967633175994604,0.028335005015045135,0.11794354838709678,0.183206106870229,0.057692307692307696,0.03409090909090909,32,63.880923219580964,1016.3932653328167
132,0.055967633175994604,0.028335005015045135,0.11794354838709678,0.183206106870229,0.038461538461538464,0.03409090909090909,26,62.47037545146231,1330.0882855706247
98,0.006068779501011463,0.2477432296890672,0.2439516129032258,0.0,0.15384615384615385,0.09090909090909091,185,120.80861777190476,4120.533552353421
142,0.05057316250842886,0.059679037111334,0.11794354838709678,0.030534351145038167,0.019230769230769232,0.03409090909090909,50,48.27333200583636,2.981382362069092
33,0.022252191503708697,0.0791123370110331,0.15700604838709678,0.22900763358778625,0.23076923076923078,0.13636363636363635,63,112.35204349679724,2435.6241973097663
87,0.08293998651382332,0.059679037111334,0.05493951612903226,0.061068702290076333,0.019230769230769232,0.11363636363636363,35,43.032071677898394,64.51417543889751
151,0.015509103169251517,0.2477432296890672,0.4959677419354839,0.48854961832061067,0.15384615384615385,0.13636363636363635,277,250.38630910186683,708.2885432213764
166,0.014160485502360081,0.12236710130391174,0.11794354838709678,0.24427480916030533,0.3076923076923077,0.18181818181818182,116,119.71996701974973,13.838154628025697
53,0.12339851652056642,0.028335005015045135,0.11794354838709678,0.0,0.019230769230769232,0.011363636363636364,36,36.41256593631585,0.1702106518081744
114,0.10991233985165205,0.059679037111334,0.11794354838709678,0.061068702290076333,0.019230769230769232,0.03409090909090909,50,49.990349938425375,9.312368839405611e-05
103,0.7302764666217127,0.02106318956870612,0.0234375,0.0,0.019230769230769232,0.005681818181818182,13,-8.195925052710791,449.26723884013296
139,0.06608226567768037,0.059679037111334,0.05493951612903226,0.015267175572519083,0.019230769230769232,0.028409090909090908,40,27.750325202694874,150.05453263973237
29,0.2043155765340526,0.0050150451354062184,0.07069052419354839,0.030534351145038167,0.019230769230769232,0.03409090909090909,27,24.370376541866825,6.9149195315642755
161,0.026298044504383007,0.059679037111334,0.11794354838709678,0.0,0.019230769230769232,0.045454545454545456,24,47.03927917924687,530.8083850992782
91,0.08293998651382332,0.059679037111334,0.4959677419354839,0.24427480916030533,0.019230769230769232,0.3068181818181818,189,211.41496822349623,502.4308004603458
196,0.022252191503708697,0.059679037111334,0.4959677419354839,0.8549618320610687,1.0,0.5909090909090909,307,387.3419199471416,6454.82410079291
56,0.1368846931894808,0.028335005015045135,0.11794354838709678,0.12213740458015267,0.019230769230769232,0.011363636363636364,71,49.34881027310938,468.774016589814
112,0.14025623735670936,0.059679037111334,0.05493951612903226,0.061068702290076333,0.057692307692307696,0.03409090909090909,40,34.26575635078234,32.88155022859307
164,0.026298044504383007,0.12236710130391174,0.2439516129032258,0.0,0.019230769230769232,0.045454545454545456,46,89.87472972734882,1924.9919086479065
55,0.06271072151045179,0.028335005015045135,0.18094758064516128,0.12213740458015267,0.019230769230769232,0.011363636363636364,60,69.08254523861153,82.49262801142498
74,0.19082939986513822,0.02106318956870612,0.03918850806451613,0.04580152671755725,0.11538461538461539,0.13636363636363635,44,39.38200971693215,21.325834254509054
186,0.023600809170600135,0.12236710130391174,0.2439516129032258,0.24427480916030533,0.07692307692307693,0.06818181818181818,130,123.64988091052206,40.324012450552175
80,0.21105866486850977,0.028335005015045135,0.03918850806451613,0.0,0.038461538461538464,0.022727272727272728,16,14.726428989348614,1.6219831191715928
97,0.006068779501011463,0.2477432296890672,0.4959677419354839,0.0,0.15384615384615385,0.13636363636363635,277,197.43500828473827,6330.587906649667
18,0.08496291301416048,0.028335005015045135,0.0234375,0.0,0.09615384615384616,0.09090909090909091,31,26.545600505462723,19.841674856933952
199,0.008766014834794335,0.2477432296890672,1.0,0.9770992366412213,0.23076923076923078,1.0,1150,560.1425660893137,347931.79233969963
88,0.08293998651382332,0.059679037111334,0.4959677419354839,0.24427480916030533,0.019230769230769232,0.11363636363636363,134,187.04713797544792,2813.9988473862095
163,0.026298044504383007,0.12236710130391174,0.18094758064516128,0.0,0.019230769230769232,0.045454545454545456,42,72.1515338784374,909.1149952225586
82,0.19082939986513822,0.028335005015045135,0.2439516129032258,0.061068702290076333,0.038461538461538464,0.6363636363636364,38,156.92973888204904,14144.282790552366
31,0.005394470667565745,0.03805165496489468,0.033203125,1.0,0.23076923076923078,0.13636363636363635,368,157.1106637680749,44474.31213634196
155,0.014160485502360081,0.2477432296890672,0.4959677419354839,0.48854961832061067,0.15384615384615385,0.13636363636363635,326,250.4228643585321,5711.9034317688365
200,0.10991233985165205,0.005203109327983952,0.05493951612903226,0.0,0.019230769230769232,0.017045454545454544,12,17.04506082795278,25.452638757743603
9,0.004045853000674309,1.0,1.0,0.9770992366412213,0.6153846153846154,0.36363636363636365,1144,596.879671412735,299340.6539534368
192,0.006068779501011463,0.2477432296890672,0.4959677419354839,0.9770992366412213,0.46153846153846156,0.18181818181818182,405,332.1517549193957,5306.8668113237845
207,0.3122049898853675,0.013039117352056168,0.11794354838709678,0.24427480916030533,0.0,0.0,67,53.25154390318489,189.02004504605262
78,0.19082939986513822,0.003009027081243731,0.004032258064516129,0.04580152671755725,0.11538461538461539,0.13636363636363635,36,27.364417484359194,74.57328538444119
117,0.14025623735670936,0.028335005015045135,0.05493951612903226,0.015267175572519083,0.057692307692307696,0.03409090909090909,24,25.5830530868504,2.5060570757865754
5,0.006068779501011463,0.2477432296890672,0.4959677419354839,0.48854961832061067,0.15384615384615385,0.18181818181818182,318,256.37580301571165,3797.541653958373
177,0.0964261631827377,0.013039117352056168,0.0234375,0.015267175572519083,0.057692307692307696,0.045454545454545456,32,17.539972423845335,209.09239750315336
184,0.05933917734322319,0.059679037111334,0.08644153225806452,0.12213740458015267,0.11538461538461539,0.09090909090909091,33,63.370220327719174,922.350282754207
148,0.037086985839514496,0.12236710130391174,0.2439516129032258,0.48854961832061067,0.15384615384615385,0.09090909090909091,143,158.39691678183053,237.0650463866145
3,0.008091706001348618,0.2477432296890672,0.4959677419354839,0.24427480916030533,0.15384615384615385,0.18181818181818182,172,229.71737632382096,3331.295529705568
32,0.022252191503708697,0.0791123370110331,0.15700604838709678,0.22900763358778625,0.23076923076923078,0.13636363636363635,32,112.35204349679724,6456.450894111195
8,0.004045853000674309,0.49849548645937813,1.0,0.48854961832061067,0.3076923076923077,0.18181818181818182,636,439.0568202380667,38786.616054741186
191,0.006068779501011463,0.2477432296890672,0.4959677419354839,0.48854961832061067,0.23076923076923078,0.09090909090909091,248,250.5507798538106,6.5064778626060775
59,0.5279838165879973,0.0050150451354062184,0.11794354838709678,0.0,0.019230769230769232,0.022727272727272728,20,24.13066082372322,17.062358840641778
120,0.0,0.12236710130391174,0.2439516129032258,0.061068702290076333,0.11538461538461539,0.06818181818181818,100,107.15799808323229,51.23693655955708
94,0.026972353337828724,0.12236710130391174,0.3699596774193548,0.48854961832061067,0.23076923076923078,0.09090909090909091,237,199.75966397711764,1386.8426270971895
93,0.026972353337828724,0.12236710130391174,0.2439516129032258,0.007633587786259542,0.11538461538461539,0.06818181818181818,132,100.60735680466877,985.4980467893763
145,0.02899527983816588,0.059679037111334,0.2439516129032258,0.48854961832061067,0.09615384615384616,0.045454545454545456,74,141.2619390499993,4524.168444765823
26,0.2043155765340526,0.0050150451354062184,0.08644153225806452,0.0,0.019230769230769232,0.03409090909090909,33,25.475726278233083,56.61469504007218
116,0.10991233985165205,0.059679037111334,0.2439516129032258,0.12213740458015267,0.019230769230769232,0.03409090909090909,66,92.08764008797141,680.5649653595328
67,0.05933917734322319,0.0050150451354062184,0.0234375,0.0,0.057692307692307696,0.056818181818181816,26,17.37011961567113,74.47483544782422
100,0.12542144302090358,0.028335005015045135,0.0234375,0.0,0.019230769230769232,0.028409090909090908,24,11.923041946896236,145.85291581642787
95,0.006068779501011463,0.49849548645937813,0.4959677419354839,0.48854961832061067,0.3076923076923077,0.13636363636363635,465,291.48281344458945,30108.214030105148
175,0.15711395819285232,0.028335005015045135,0.2439516129032258,0.007633587786259542,0.019230769230769232,0.045454545454545456,50,76.07664386186283,679.9913550984286
195,0.022252191503708697,0.059679037111334,0.4959677419354839,0.366412213740458,0.5,0.29545454545454547,208,260.19204410054994,2724.009467393749
172,0.12339851652056642,0.059679037111334,0.11794354838709678,0.48854961832061067,0.019230769230769232,0.028409090909090908,41,95.46438564418641,2966.3693035986585
154,0.020903573836817263,0.12236710130391174,0.3699596774193548,0.24427480916030533,0.15384615384615385,0.13636363636363635,214,173.41198486993187,1647.3869721986393
12,0.02899527983816588,0.059679037111334,0.11794354838709678,0.4961832061068702,0.019230769230769232,0.045454545454545456,92,101.00471858616727,81.08495681606631
99,0.3122049898853675,0.0,0.0,0.0,0.019230769230769232,0.005681818181818182,6,-5.939548115960984,142.5528092133475
193,0.0667565745111261,0.059679037111334,0.11794354838709678,0.24427480916030533,0.09615384615384616,0.1590909090909091,70,92.52242415162532,507.25958966571534
7,0.004045853000674309,0.49849548645937813,0.4959677419354839,0.48854961832061067,0.3076923076923077,0.18181818181818182,489,297.2712534467753,36759.91225487067
46,0.5347269049224544,0.013039117352056168,0.0,0.061068702290076333,0.019230769230769232,0.005681818181818182,18,-3.78334277315191,474.5140223726295
206,0.07282535401213756,0.059679037111334,0.11794354838709678,0.0,0.038461538461538464,0.07954545454545454,52,51.48887593030405,0.2612478146225531
25,0.2043155765340526,0.013039117352056168,0.0234375,0.030534351145038167,0.019230769230769232,0.017045454545454544,69,9.873676519073546,3495.9221283711545
169,0.014160485502360081,0.12236710130391174,0.2439516129032258,0.9770992366412213,0.3076923076923077,0.18181818181818182,212,234.97714013825086,527.9489689328187
170,0.12339851652056642,0.028335005015045135,0.0234375,0.0,0.019230769230769232,0.011363636363636364,25,9.827772162948724,230.19649753939365
176,0.0964261631827377,0.013039117352056168,0.05493951612903226,0.015267175572519083,0.019230769230769232,0.028409090909090908,30,21.43037214311829,73.438521605443
174,0.15711395819285232,0.013039117352056168,0.05493951612903226,0.0,0.07692307692307693,0.03977272727272727,50,23.787706063902554,687.0843533923709
171,0.12339851652056642,0.028335005015045135,0.05493951612903226,0.0,0.019230769230769232,0.022727272727272728,30,20.12277186670139,97.55963559722551
1,0.013590033975084938,0.24849699398797595,0.4994994994994995,0.125,0.22580645161290322,0.17714285714285713,269,268.8108551776654,0.035775763815981076
3,0.013590033975084938,0.24849699398797595,0.4994994994994995,0.125,0.22580645161290322,0.17714285714285713,172,268.8108551776654,9372.341680230908
7,0.006795016987542469,0.49899799599198397,0.4994994994994995,0.25,0.4838709677419355,0.17714285714285713,489,381.69908962742306,11513.485366783789
8,0.006795016987542469,0.49899799599198397,1.0,0.25,0.4838709677419355,0.17714285714285713,636,514.4828516649633,14766.417339479318
10,0.4337485843714609,0.02930861723446894,0.04592092092092092,0.0,0.0,0.005714285714285714,38,11.942588180832434,678.9887107136935
11,0.4337485843714609,0.014028056112224449,0.053741241241241244,0.015625,0.0,0.02857142857142857,40,16.237400681250943,564.6611263834131
13,0.03737259343148358,0.12324649298597194,0.24924924924924924,0.25390625,0.0,0.04,138,133.60468792856042,19.31876820534246
16,0.16987542468856173,0.014403807615230461,0.03028028028028028,0.03125,0.0967741935483871,0.08,19,45.790602814601755,717.7363991697474
18,0.14269535673839184,0.02930861723446894,0.03028028028028028,0.0,0.12903225806451613,0.08571428571428572,31,52.2894526553326,453.24079436364843
27,0.3431483578708947,0.006012024048096192,0.04592092092092092,0.015625,0.0,0.011428571428571429,27,13.230795223084051,189.59100018864498
29,0.3431483578708947,0.006012024048096192,0.0772022022022022,0.015625,0.0,0.02857142857142857,27,23.803124433700876,10.22001338640034
43,0.03737259343148358,0.06062124248496994,0.24924924924924924,0.03125,0.06451612903225806,0.02857142857142857,60,103.65684573301404,1905.920179356186
44,0.13137032842582105,0.02930861723446894,0.1866866866866867,0.03515625,0.06451612903225806,0.06285714285714286,72,83.32187601508225,128.1848765008948
47,0.8980747451868629,0.02930861723446894,0.0772022022022022,0.0,0.0,0.0,20,4.934546184391121,226.96789867024415
49,0.2072480181200453,0.014028056112224449,0.12412412412412413,0.03125,0.0,0.04,62,45.56621786971905,270.06919510554155
53,0.2072480181200453,0.02930861723446894,0.12412412412412413,0.0,0.0,0.005714285714285714,36,39.78724405417244,14.343217525864501
59,0.8867497168742922,0.006012024048096192,0.12412412412412413,0.0,0.0,0.017142857142857144,20,15.659431195817213,18.840537543844793
60,0.8867497168742922,0.006012024048096192,0.12412412412412413,0.0,0.0,0.017142857142857144,16,15.659431195817213,0.11598711038249368
63,0.06568516421291053,0.06062124248496994,0.12412412412412413,0.25,0.0,0.21142857142857144,144,110.04582543998889,1152.8859700517057
65,0.06568516421291053,0.06062124248496994,0.24924924924924924,0.5,0.0,0.21142857142857144,259,175.9352839459227,6899.747053144489
67,0.09966024915062288,0.006012024048096192,0.03028028028028028,0.0,0.06451612903225806,0.05142857142857143,26,32.355672299989685,40.39457038485617
73,0.3204983012457531,0.022044088176352707,0.04592092092092092,0.0,0.16129032258064516,0.13142857142857142,36,61.76476900087593,663.8233216684972
78,0.3204983012457531,0.004008016032064128,0.011011011011011011,0.0234375,0.16129032258064516,0.13142857142857142,36,52.198986202072575,262.40715397493767
82,0.3204983012457531,0.02930861723446894,0.24924924924924924,0.03125,0.03225806451612903,0.6342857142857142,38,163.0691087323766,15642.281959111042
85,0.1392978482446206,0.06062124248496994,0.06156156156156156,0.0,0.06451612903225806,0.02857142857142857,29,46.582508344629375,309.1445996889616
90,0.1392978482446206,0.06062124248496994,0.4994994994994995,0.125,0.0,0.3028571428571429,141,203.1048020044461,3857.0064320114525
93,0.045300113250283124,0.12324649298597194,0.24924924924924924,0.00390625,0.16129032258064516,0.06285714285714286,132,134.6532997535342,7.039999582104717
96,0.010192525481313703,0.49899799599198397,0.4994994994994995,0.25,0.22580645161290322,0.13142857142857142,465,325.9953310283396,19322.29799592089
100,0.21064552661381652,0.02930861723446894,0.03028028028028028,0.0,0.0,0.022857142857142857,24,17.057174859579582,48.20282093045379
101,0.11098527746319366,0.014028056112224449,0.09284284284284285,0.0625,0.0,0.02857142857142857,45,42.85466681812509,4.6024544612535285
102,1.2265005662514157,0.014028056112224449,0.02245995995995996,0.0,0.0,0.0,7,-22.734011818740733,884.1114588370136
107,1.0,0.02930861723446894,0.01463963963963964,0.0,0.0,0.005714285714285714,11,-14.099379583949684,629.9788554991902
109,1.0,0.02930861723446894,0.06156156156156156,0.015625,0.0,0.005714285714285714,18,0.39244298185401405,310.026064147262
115,0.19026047565118911,0.06062124248496994,0.24924924924924924,0.0625,0.0,0.02857142857142857,76,90.5691677168406,212.26064796143024
116,0.18459796149490373,0.06062124248496994,0.24924924924924924,0.0625,0.0,0.02857142857142857,66,90.74659754321496,612.3940899658527
117,0.23556058890147225,0.02930861723446894,0.06156156156156156,0.0078125,0.06451612903225806,0.02857142857142857,24,38.73868500299534,217.22883561751974
118,0.009060022650056626,0.06062124248496994,0.1866866866866867,0.03125,0.0,0.017142857142857144,49,74.04669943437858,627.3371525561004
121,0.0,0.12324649298597194,0.24924924924924924,0.125,0.16129032258064516,0.06285714285714286,133,151.90866114410738,357.5374662626764
123,1.6795016987542468,0.022044088176352707,0.03028028028028028,0.0,-0.03225806451612903,-0.005714285714285714,18,-40.3059219197107,3399.5805309074003
124,0.8867497168742922,0.022044088176352707,0.03028028028028028,0.0,-0.03225806451612903,-0.005714285714285714,20,-15.46574622730052,1257.819155459281
125,0.03737259343148358,0.06062124248496994,0.06156156156156156,0.0,0.06451612903225806,0.02857142857142857,27,49.77624521936783,518.7573462927759
129,0.03737259343148358,0.06062124248496994,0.24924924924924924,0.09375,0.0,0.02857142857142857,80,99.44646277851687,378.1649145962422
130,0.03737259343148358,0.24849699398797595,0.24924924924924924,0.1875,0.0,0.05142857142857143,136,149.8327898555559,191.34607518796986
131,0.09399773499433749,0.02930861723446894,0.12412412412412413,0.0,0.03225806451612903,0.02857142857142857,16,52.55884725283752,1336.5493124563056
136,0.03737259343148358,0.06062124248496994,0.24924924924924924,0.09375,0.16129032258064516,0.08571428571428572,65,137.9836825235046,5326.61791469171
138,0.11098527746319366,0.06062124248496994,0.12412412412412413,0.0625,0.0,0.011428571428571429,50,57.58390069342598,57.51554972774708
140,0.08493771234428087,0.06062124248496994,0.12412412412412413,0.125,0.0,0.02857142857142857,62,68.84680147715576,46.878690467582366
141,0.08493771234428087,0.06062124248496994,0.12412412412412413,0.125,0.0,0.02857142857142857,60,68.84680147715576,78.26589637620542
142,0.08493771234428087,0.06062124248496994,0.12412412412412413,0.015625,0.0,0.02857142857142857,50,54.543387353665715,20.642368645449544
143,0.06568516421291053,0.12324649298597194,0.24924924924924924,0.0625,0.0,0.02857142857142857,66,106.17100135840066,1613.7093501366276
144,0.04869762174405436,0.12324649298597194,0.24924924924924924,0.125,0.0,0.02857142857142857,86,114.87667033666091,833.862089732192
145,0.04869762174405436,0.06062124248496994,0.24924924924924924,0.25,0.12903225806451613,0.04,74,145.80813950306015,5156.408898890947
149,0.0622876557191393,0.06062124248496994,0.12412412412412413,0.0625,0.16129032258064516,0.04,105,93.85811013978223,124.14170965722363
150,0.026047565118912798,0.24849699398797595,0.24924924924924924,0.125,0.22580645161290322,0.08571428571428572,214,189.90412676342874,580.6111070329114
152,0.020385050962627407,0.24849699398797595,0.4994994994994995,0.25,0.22580645161290322,0.13142857142857142,370,278.88244749556907,8302.408374397728
154,0.035107587768969425,0.12324649298597194,0.3743743743743744,0.125,0.22580645161290322,0.13142857142857142,214,205.48167551668797,72.56185200299313
155,0.02378255945639864,0.24849699398797595,0.4994994994994995,0.25,0.22580645161290322,0.13142857142857142,326,278.7759895997445,2230.1071582834406
156,0.014722536806342015,0.49899799599198397,0.4994994994994995,1.0,0.4838709677419355,0.13142857142857142,510,473.4689909714235,1334.514620645936
162,0.044167610419026046,0.12324649298597194,0.12412412412412413,0.0,0.0,0.04,34,66.99147741228134,1088.4375818450699
163,0.044167610419026046,0.12324649298597194,0.1866866866866867,0.0,0.0,0.04,42,83.5894476669739,1729.6821572439605
164,0.044167610419026046,0.12324649298597194,0.24924924924924924,0.0,0.0,0.04,46,100.18741792166641,2936.276261017334
166,0.02378255945639864,0.12324649298597194,0.12412412412412413,0.125,0.4838709677419355,0.17714285714285713,116,195.04195485392538,6247.630627129977
169,0.02378255945639864,0.12324649298597194,0.24924924924924924,0.5,0.4838709677419355,0.17714285714285713,212,277.2781723581335,4261.239786418181
170,0.2072480181200453,0.02930861723446894,0.03028028028028028,0.0,0.0,0.005714285714285714,25,14.890288672133636,102.20626313278949
173,0.2638731596828992,0.014028056112224449,0.06156156156156156,0.0,0.0,0.03428571428571429,25,22.349478240624155,7.025265596924826
175,0.2638731596828992,0.02930861723446894,0.24924924924924924,0.00390625,0.0,0.04,50,76.26641068505113,689.924330275768
179,0.16194790486976218,0.02930861723446894,0.12412412412412413,0.0625,0.0,0.07428571428571429,60,58.473438497386724,2.330390021260904
180,0.16194790486976218,0.06062124248496994,0.12412412412412413,0.125,0.0,0.06857142857142857,109,71.73822536609579,1388.439848867867
182,0.25254813137032844,0.014028056112224449,0.03028028028028028,0.03125,0.0,0.022857142857142857,11,16.976479793414814,35.71831072109558
183,0.09966024915062288,0.06062124248496994,0.06156156156156156,0.03125,0.06451612903225806,0.04,22,53.42676960099884,987.6418475542647
184,0.09966024915062288,0.06062124248496994,0.09284284284284285,0.0625,0.16129032258064516,0.08571428571428572,33,90.45033904708669,3300.541456625213
185,0.09966024915062288,0.06062124248496994,0.12412412412412413,0.0625,0.0967741935483871,0.07428571428571429,58,84.84999899861826,720.9224462258017
186,0.039637599093997736,0.12324649298597194,0.24924924924924924,0.125,0.0967741935483871,0.06285714285714286,130,138.28288990585253,68.6062651924737
188,0.04756511891279728,0.12324649298597194,0.1866866866866867,0.125,0.16129032258064516,0.06285714285714286,113,133.8202803478702,433.48407376391043
190,0.010192525481313703,0.24849699398797595,0.3743743743743744,0.125,0.22580645161290322,0.08571428571428572,173,223.596870786662,2560.0433334021714
195,0.03737259343148358,0.06062124248496994,0.4994994994994995,0.1875,0.8064516129032258,0.2914285714285714,208,367.75338632657053,25521.144442806493
196,0.03737259343148358,0.06062124248496994,0.4994994994994995,0.4375,1.6451612903225807,0.5885714285714285,307,600.8404469970553,86342.20829142928
197,0.03737259343148358,0.12324649298597194,0.4994994994994995,0.4375,1.6451612903225807,0.5885714285714285,397,612.5388244583794,46456.98484890009
199,0.014722536806342015,0.24849699398797595,1.0,0.5,0.3548387096774194,1.0,1150,584.4874491490094,319804.4451699942
202,0.18459796149490373,0.0061998997995991985,0.06156156156156156,0.0,0.0,0.011428571428571429,18,20.340073182838907,5.475942501041812
204,0.12117780294450736,0.02930861723446894,0.12412412412412413,0.0,0.0,0.04,42,47.03086558160381,25.30960850016587
205,0.09173272933182333,0.02930861723446894,0.12412412412412413,0.125,0.03225806451612903,0.04,46,70.49214090384199,599.8649660536497
208,0.5243488108720272,0.02930861723446894,0.06156156156156156,0.0,-0.03225806451612903,-0.005714285714285714,45,5.545759573518287,1556.6370876306237
68,0.09966024915062288,0.02930861723446894,0.06156156156156156,0.0,0.06451612903225806,0.13142857142857142,32,29.537823270747683,6.062314246071636
157,0.10758776896942242,0.02930861723446894,0.01463963963963964,0.0,0.0,0.017142857142857144,8,-14.696400473999464,515.1265944761631
57,0.8867497168742922,0.006012024048096192,0.12412412412412413,0.0,0.0,0.017142857142857144,12,25.667776816826564,186.80812311458166
9,0.006795016987542469,1.0,1.0,0.5,1.0,0.36,1144,749.2329105803639,155841.05488885098
84,0.35447338618346547,0.02930861723446894,0.06156156156156156,0.0,0.06451612903225806,0.02857142857142857,22,7.877794779949763,199.43668027721415
81,0.3204983012457531,0.02930861723446894,0.06156156156156156,0.03125,0.06451612903225806,0.36,38,87.81202167242233,2481.237503093872
177,0.16194790486976218,0.014028056112224449,0.03028028028028028,0.0078125,0.06451612903225806,0.04,32,-3.9791314678353764,1294.4979011797816
95,0.010192525481313703,0.49899799599198397,0.4994994994994995,0.25,0.4838709677419355,0.13142857142857142,465,347.8001337865003,13735.808640462232
58,0.8867497168742922,0.006012024048096192,0.12412412412412413,0.0,0.0,0.017142857142857144,14,25.667776816826564,136.13701584727542
189,0.04756511891279728,0.24849699398797595,0.24924924924924924,0.25,0.3548387096774194,0.13142857142857142,188,199.47298811652888,131.62945632201294
92,0.1392978482446206,0.06062124248496994,0.06156156156156156,0.03125,0.0,0.10857142857142857,22,36.18398559588452,201.1854473842596
23,0.10532276330690826,0.09506513026052105,0.09597097097097097,0.0,0.16129032258064516,0.36,76,108.85604347548838,1079.5195928631824
19,0.10532276330690826,0.15455911823647295,0.0772022022022022,0.5546875,0.22580645161290322,0.36,120,224.0244537879583,10821.08698588307
33,0.03737259343148358,0.08003507014028056,0.1629129129129129,0.1171875,0.3548387096774194,0.13142857142857142,63,105.83467815432547,1834.809652584648
193,0.11211778029445074,0.06062124248496994,0.12412412412412413,0.125,0.12903225806451613,0.15428571428571428,70,90.38168377336248,415.4130334373475
153,0.02378255945639864,0.49899799599198397,0.4994994994994995,0.5,0.4838709677419355,0.17714285714285713,510,407.0992456765354,10588.565240338015
12,0.04869762174405436,0.06062124248496994,0.12412412412412413,0.25390625,0.0,0.04,92,87.64282017138805,18.98501605886284
26,0.3431483578708947,0.006012024048096192,0.09284284284284285,0.0,0.0,0.02857142857142857,33,13.665931969413482,373.80618661134764
56,0.22989807474518686,0.02930861723446894,0.12412412412412413,0.0625,0.0,0.005714285714285714,71,36.86809609069215,1164.9868644742246
74,0.3204983012457531,0.022044088176352707,0.04592092092092092,0.0234375,0.16129032258064516,0.13142857142857142,44,29.497000274208172,210.33700104631782
174,0.2638731596828992,0.014028056112224449,0.06156156156156156,0.0,0.0967741935483871,0.03428571428571429,50,6.060600421280878,1930.670835338342
